beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,3903.0,485175.0,3903.0,3535.0,438475.0,3535.0
0.005,3906.0,492075.0,6366.375,3536.0,445050.0,5761.25
0.01,3891.0,495475.0,8845.75,3501.0,444000.0,7941.0
0.015,3893.0,494575.0,11311.625,3484.0,443850.0,10141.75
0.02,3889.0,495600.0,13801.0,3490.0,445550.0,12401.0
0.025,3889.0,495500.0,16276.5,3496.0,444950.0,14619.75
0.03,3876.0,495575.0,18743.25,3497.0,447200.0,16913.0
0.035,3863.0,497700.0,21282.5,3488.0,445850.0,19092.75
0.04,3171.0,514875.0,23766.0,3032.0,456525.0,21293.0
0.045,1282.0,565000.0,26707.0,2145.0,500550.0,24669.75
0.05,1272.0,566025.0,29573.25,2006.0,502925.0,27152.25
0.055,1492.0,559350.0,32256.25,2258.0,493475.0,29399.125
0.06,1306.0,564500.0,35176.0,2142.0,501400.0,32226.0
0.065,1293.0,565050.0,38021.25,2140.0,501275.0,34722.875
0.07,1217.0,569300.0,41068.0,2114.0,504275.0,37413.25
0.075,1267.0,566150.0,43728.25,2109.0,502775.0,39817.125
0.08,1297.0,564450.0,46453.0,2114.0,503075.0,42360.0
0.085,1303.0,564775.0,49308.875,2093.0,502300.0,44788.5
0.09,1262.0,566475.0,52244.75,2116.0,500575.0,47167.75
0.095,1300.0,564725.0,54948.875,2069.0,505650.0,50105.75
0.1,1298.0,565075.0,57805.5,2111.0,499750.0,52086.0
0.15,1303.0,565100.0,86068.0,2089.0,504250.0,77726.5
0.2,1229.0,567750.0,114779.0,1968.0,509625.0,103893.0
0.25,1256.0,565850.0,142718.5,2085.0,503575.0,127978.75
0.3,1247.0,566900.0,171317.0,2036.0,507350.0,154241.0
0.35,1230.0,567350.0,199802.5,2113.0,502650.0,178040.5
0.4,1249.0,567275.0,228159.0,2023.0,509025.0,205633.0
0.45,1225.0,568175.0,256903.75,2082.0,502925.0,228398.25
0.5,1254.0,566525.0,284516.5,2062.0,504550.0,254337.0
0.55,1264.0,565800.0,312454.0,2088.0,503700.0,279123.0
0.6,1248.0,566800.0,341328.0,2081.0,505925.0,305636.0
0.65,1245.0,567000.0,369795.0,2103.0,502600.0,328793.0
0.7,1264.0,566075.0,397516.5,2098.0,503550.0,354583.0
0.75,1251.0,566400.0,426051.0,2095.0,505450.0,381182.5
0.8,1260.0,565750.0,453860.0,2072.0,503675.0,405012.0
0.85,1227.0,567575.0,483665.75,2040.0,504450.0,430822.5
0.9,1254.0,566400.0,511014.0,2104.0,501675.0,453611.5
0.95,1266.0,565800.0,538776.0,2133.0,503300.0,480268.0
1.0,1299.0,565100.0,566399.0,2108.0,501675.0,503783.0
10.0,1262.0,566225.0,5663512.0,2070.0,503500.0,5037070.0
20.0,1245.0,566800.0,11337245.0,2038.0,504625.0,10094538.0
30.0,1241.0,566625.0,16999991.0,2116.0,503625.0,15110866.0
40.0,1237.0,567500.0,22701237.0,2106.0,505150.0,20208106.0
50.0,1237.0,567325.0,28367487.0,2078.0,501725.0,25088328.0
60.0,1248.0,566700.0,34003248.0,2131.0,504250.0,30257131.0
70.0,1232.0,567850.0,39750732.0,2088.0,503775.0,35266338.0
80.0,1240.0,567225.0,45379240.0,2101.0,502150.0,40174101.0
90.0,1221.0,568225.0,51141471.0,2014.0,508950.0,45807514.0
100.0,1207.0,569275.0,56928707.0,2047.0,506725.0,50674547.0
