beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,3917.0,485900.0,3917.0,3536.0,440275.0,3536.0
0.005,3916.0,492800.0,6380.0,3529.0,444500.0,5751.5
0.01,3907.0,495000.0,8857.0,3510.0,446025.0,7970.25
0.015,3907.0,494325.0,11321.875,3516.0,446100.0,10207.5
0.02,3899.0,495500.0,13809.0,3502.0,444200.0,12386.0
0.025,3902.0,494775.0,16271.375,3513.0,443850.0,14609.25
0.03,3892.0,496325.0,18781.75,3507.0,445000.0,16857.0
0.035,3881.0,497250.0,21284.75,3486.0,444100.0,19029.5
0.04,3202.0,514025.0,23763.0,3049.0,459275.0,21420.0
0.045,1585.0,556125.0,26610.625,2290.0,490275.0,24352.375
0.05,1241.0,567650.0,29623.5,2037.0,507500.0,27412.0
0.055,1291.0,565225.0,32378.375,2054.0,503775.0,29761.625
0.06,1284.0,565125.0,35191.5,2111.0,499550.0,32084.0
0.065,1269.0,566200.0,38072.0,2147.0,500175.0,34658.375
0.07,1258.0,566575.0,40918.25,2091.0,508550.0,37689.5
0.075,1301.0,563975.0,43599.125,2137.0,499900.0,39629.5
0.08,1336.0,563575.0,46422.0,2180.0,498475.0,42058.0
0.085,1292.0,564400.0,49266.0,2101.0,505375.0,45057.875
0.09,1292.0,564550.0,52101.5,2136.0,499550.0,47095.5
0.095,1283.0,565050.0,54962.75,2141.0,502375.0,49866.625
0.1,1269.0,566400.0,57909.0,2021.0,504800.0,52501.0
0.15,1258.0,566675.0,86259.25,2041.0,505525.0,77869.75
0.2,1257.0,566700.0,114597.0,2063.0,505600.0,103183.0
0.25,1270.0,566500.0,142895.0,2119.0,503600.0,128019.0
0.3,1272.0,565225.0,170839.5,2082.0,503700.0,153192.0
0.35,1261.0,566700.0,199606.0,2172.0,501625.0,177740.75
0.4,1259.0,566825.0,227989.0,2074.0,505025.0,204084.0
0.45,1292.0,565100.0,255587.0,2139.0,501850.0,227971.5
0.5,1274.0,565650.0,284099.0,2152.0,500200.0,252252.0
0.55,1290.0,565800.0,312480.0,2159.0,500825.0,277612.75
0.6,1228.0,567575.0,341773.0,2119.0,503800.0,304399.0
0.65,1244.0,567175.0,369907.75,2097.0,505000.0,330347.0
0.7,1223.0,567600.0,398543.0,2078.0,506750.0,356803.0
0.75,1296.0,565475.0,425402.25,2237.0,495925.0,374180.75
0.8,1257.0,566425.0,454397.0,2087.0,502750.0,404287.0
0.85,1250.0,566950.0,483157.5,2054.0,507725.0,433620.25
0.9,1236.0,567100.0,511626.0,2083.0,505200.0,456763.0
0.95,1256.0,566350.0,539288.5,2066.0,507725.0,484404.75
1.0,1238.0,567575.0,568813.0,2167.0,502800.0,504967.0
10.0,1267.0,566050.0,5661767.0,2106.0,506625.0,5068356.0
20.0,1232.0,567550.0,11352232.0,2135.0,504600.0,10094135.0
30.0,1242.0,567200.0,17017242.0,2099.0,504675.0,15142349.0
40.0,1253.0,566600.0,22665253.0,2110.0,505150.0,20208110.0
50.0,1235.0,567575.0,28379985.0,2116.0,503650.0,25184616.0
60.0,1265.0,566275.0,33977765.0,2148.0,500900.0,30056148.0
70.0,1233.0,567075.0,39696483.0,2088.0,505675.0,35399338.0
80.0,1255.0,566250.0,45301255.0,2122.0,503525.0,40284122.0
90.0,1276.0,566150.0,50954776.0,2053.0,507375.0,45665803.0
100.0,1245.0,567125.0,56713745.0,2083.0,503625.0,50364583.0
