beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,4015.0,483775.0,4015.0,3637.0,442025.0,3637.0
0.005,4017.0,490475.0,6469.375,3619.0,442700.0,5832.5
0.01,4005.0,492750.0,8932.5,3599.0,444075.0,8039.75
0.015,4003.0,493150.0,11400.25,3612.0,445750.0,10298.25
0.02,3984.0,494675.0,13877.5,3595.0,444175.0,12478.5
0.025,3984.0,494850.0,16355.25,3592.0,444750.0,14710.75
0.03,3996.0,493450.0,18799.5,3584.0,444900.0,16931.0
0.035,3983.0,494300.0,21283.5,3591.0,444225.0,19138.875
0.04,3216.0,513850.0,23770.0,3081.0,458250.0,21411.0
0.045,1312.0,563925.0,26688.625,2071.0,506525.0,24864.625
0.05,1238.0,568300.0,29653.0,2081.0,508150.0,27488.5
0.055,1229.0,568975.0,32522.625,2069.0,511800.0,30218.0
0.06,1317.0,564600.0,35193.0,2125.0,502575.0,32279.5
0.065,1280.0,565275.0,38022.875,2158.0,502275.0,34805.875
0.07,1273.0,566200.0,40907.0,2109.0,507375.0,37625.25
0.075,1293.0,565300.0,43690.5,2060.0,503825.0,39846.875
0.08,1289.0,565400.0,46521.0,2114.0,505600.0,42562.0
0.085,1280.0,566000.0,49390.0,2125.0,505200.0,45067.0
0.09,1358.0,563075.0,52034.75,2254.0,496525.0,46941.25
0.095,1315.0,564400.0,54933.0,2193.0,498275.0,49529.125
0.1,1260.0,566775.0,57937.5,2140.0,501875.0,52327.5
0.15,1281.0,566075.0,86192.25,2139.0,504475.0,77810.25
0.2,1236.0,567150.0,114666.0,2091.0,506375.0,103366.0
0.25,1261.0,566175.0,142804.75,2083.0,505625.0,128489.25
0.3,1246.0,566600.0,171226.0,2083.0,508250.0,154558.0
0.35,1273.0,565850.0,199320.5,2137.0,499225.0,176865.75
0.4,1252.0,566250.0,227752.0,2087.0,507150.0,204947.0
0.45,1263.0,566450.0,256165.5,2146.0,503750.0,228833.5
0.5,1255.0,566750.0,284630.0,2113.0,502300.0,253263.0
0.55,1245.0,567200.0,313205.0,2070.0,505675.0,280191.25
0.6,1238.0,567425.0,341693.0,2029.0,509175.0,307534.0
0.65,1235.0,566900.0,369720.0,2093.0,508325.0,332504.25
0.7,1241.0,566825.0,398018.5,2140.0,504250.0,355115.0
0.75,1299.0,565450.0,425386.5,2158.0,505300.0,381133.0
0.8,1239.0,567425.0,455179.0,2189.0,505150.0,406309.0
0.85,1259.0,566000.0,482359.0,2209.0,501275.0,428292.75
0.9,1286.0,565150.0,509921.0,2161.0,496075.0,448628.5
0.95,1263.0,566100.0,539058.0,2117.0,502500.0,479492.0
1.0,1235.0,567075.0,568310.0,2135.0,503950.0,506085.0
10.0,1239.0,566875.0,5669989.0,2110.0,504075.0,5042860.0
20.0,1248.0,567000.0,11341248.0,2139.0,500200.0,10006139.0
30.0,1245.0,566775.0,17004495.0,2114.0,502900.0,15089114.0
40.0,1258.0,566500.0,22661258.0,2152.0,504575.0,20185152.0
50.0,1260.0,566100.0,28306260.0,2163.0,502450.0,25124663.0
60.0,1228.0,567500.0,34051228.0,2087.0,506975.0,30420587.0
70.0,1213.0,568450.0,39792713.0,2145.0,507000.0,35492145.0
80.0,1262.0,566500.0,45321262.0,2108.0,505325.0,40428108.0
90.0,1234.0,567575.0,51082984.0,2111.0,505350.0,45483611.0
100.0,1247.0,566800.0,56681247.0,2070.0,506750.0,50677070.0
