beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0001,240.0,181000.0,258.1,214.0,159500.0,229.95
0.0002,241.0,178250.0,276.65,216.0,159500.0,247.9
0.0003,239.0,185500.0,294.65,205.0,160750.0,253.225
0.0004,239.0,189750.0,314.9,208.0,164750.0,273.9
0.0005,235.0,198000.0,334.0,198.0,165250.0,280.625
0.0006,234.0,200750.0,354.45,195.0,169000.0,296.4
0.0007,233.0,202500.0,374.75,203.0,176000.0,326.2
0.0008,232.0,203250.0,394.6,198.0,170250.0,334.2
0.0009,229.0,207500.0,415.75,194.0,178500.0,354.65
0.001,229.0,207000.0,436.0,186.0,168000.0,354.0
0.0011,225.0,210500.0,456.55,186.0,181750.0,385.925
0.0012,226.0,209750.0,477.7,195.0,173000.0,402.6
0.0013,221.0,214000.0,499.2,190.0,180750.0,424.975
0.0014,221.0,214000.0,520.6,189.0,181750.0,443.45
0.0015,219.0,214500.0,540.75,179.0,182000.0,452.0
0.0016,221.0,214000.0,563.4,189.0,180750.0,478.2
0.0017,221.0,214000.0,584.8,187.0,180250.0,493.425
0.0018,221.0,214000.0,606.2,192.0,183250.0,521.85
0.0019,216.0,216750.0,627.825,181.0,176500.0,516.35
0.002,214.0,218000.0,650.0,170.0,180000.0,530.0
0.0021,214.0,218000.0,671.8,173.0,181000.0,553.1
0.0022,208.0,220500.0,693.1,181.0,177500.0,571.5
0.0023,214.0,218000.0,715.4,174.0,182500.0,593.75
0.0024,214.0,218000.0,737.2,171.0,180250.0,603.6
0.0025,214.0,218000.0,759.0,176.0,183000.0,633.5
0.0026,211.0,219250.0,781.05,179.0,176500.0,637.9
0.0027,209.0,220000.0,803.0,175.0,185250.0,675.175
0.0028,208.0,220500.0,825.4,182.0,178750.0,682.5
0.0029,197.0,224250.0,847.325,169.0,179000.0,688.1
0.003,196.0,224500.0,869.5,175.0,177000.0,706.0
0.0031,197.0,224250.0,892.175,169.0,180750.0,729.325
0.0032,185.0,228000.0,914.6,162.0,194500.0,784.4
0.0033,196.0,224500.0,936.85,175.0,177000.0,759.1
0.0034,196.0,224500.0,959.3,172.0,178500.0,778.9
0.0035,185.0,228000.0,983.0,163.0,194750.0,844.625
0.0036,191.0,226500.0,1006.4,165.0,197250.0,875.1
0.0037,185.0,228000.0,1028.6,165.0,195250.0,887.425
0.0038,191.0,226500.0,1051.7,164.0,195000.0,905.0
0.0039,191.0,226500.0,1074.35,164.0,195000.0,924.5
0.004,185.0,228000.0,1097.0,165.0,195250.0,946.0
0.0041,184.0,228250.0,1119.825,160.0,191750.0,946.175
0.0042,184.0,228250.0,1142.65,160.0,191750.0,965.35
0.0043,185.0,228000.0,1165.4,161.0,193750.0,994.125
0.0044,176.0,229750.0,1186.9,150.0,189500.0,983.8
0.0045,171.0,231000.0,1210.5,146.0,189500.0,998.75
0.0046,176.0,229500.0,1231.7,156.0,186250.0,1012.75
0.0047,171.0,231000.0,1256.7,146.0,189500.0,1036.65
0.0048,172.0,230500.0,1278.4,143.0,190500.0,1057.4
0.0049,168.0,231500.0,1302.35,145.0,190500.0,1078.45
