beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,896.0,223278.0,896.0,0.0,0.0,0.0,825.0,197477.0,825.0
1e-05,896.0,225478.0,898.25478,0.0,0.0,0.0,820.0,199577.0,821.99577
2e-05,896.0,227478.0,900.54956,0.0,0.0,0.0,826.0,200678.0,830.01356
4e-05,896.0,225478.0,905.01912,0.0,0.0,0.0,820.0,173478.0,826.93912
8e-05,896.0,230578.0,914.44624,0.0,0.0,0.0,818.0,200978.0,834.07824
0.0001,895.0,228878.0,917.8878,0.0,0.0,0.0,823.0,202778.0,843.2778
0.0002,896.0,226678.0,941.3356,0.0,0.0,0.0,818.0,197368.0,857.4736
0.0004,895.0,236378.0,989.5512,0.0,0.0,0.0,812.0,205778.0,894.3112
0.0008,895.0,237678.0,1085.1424,0.0,0.0,0.0,814.0,207678.0,980.1424
0.001,894.0,239677.0,1133.677,0.0,0.0,0.0,810.0,211478.0,1021.478
0.002,890.0,243478.0,1376.956,0.0,0.0,0.0,801.0,211178.0,1223.356
0.004,883.0,246976.0,1870.904,0.0,0.0,0.0,802.0,209178.0,1638.712
0.008,875.0,248572.0,2863.576,0.0,0.0,0.0,627.0,236248.0,2516.984
0.01,876.0,248276.0,3358.76,0.0,0.0,0.0,627.0,236248.0,2989.48
0.02,848.0,250349.0,5854.98,0.0,0.0,0.0,627.0,236248.0,5351.96
0.04,805.0,252726.0,10914.04,0.0,0.0,0.0,627.0,236248.0,10076.92
0.08,716.0,255289.0,21139.12,0.0,0.0,0.0,627.0,236248.0,19526.84
0.1,697.0,255747.0,26271.7,0.0,0.0,0.0,627.0,236248.0,24251.8
0.2,716.0,255658.0,51847.6,0.0,0.0,0.0,627.0,236248.0,47876.6
0.4,713.0,255764.0,103018.6,0.0,0.0,0.0,627.0,236248.0,95126.2
1.0,713.0,255875.0,256588.0,0.0,0.0,0.0,627.0,236248.0,236875.0
10.0,714.0,255860.0,2559314.0,0.0,0.0,0.0,627.0,236248.0,2363107.0
