beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,910.0,225230.0,910.0,0.0,0.0,0.0,837.0,201130.0,837.0
1e-05,909.0,228830.0,911.2883,0.0,0.0,0.0,841.0,205530.0,843.0553
2e-05,911.0,231230.0,915.6246,0.0,0.0,0.0,833.0,205430.0,837.1086
4e-05,911.0,229630.0,920.1852,0.0,0.0,0.0,832.0,204030.0,840.1612
8e-05,911.0,228630.0,929.2904,0.0,0.0,0.0,834.0,203530.0,850.2824
0.0001,910.0,232530.0,933.253,0.0,0.0,0.0,834.0,207129.0,854.7129
0.0002,911.0,232130.0,957.426,0.0,0.0,0.0,831.0,205930.0,872.186
0.0004,911.0,234230.0,1004.692,0.0,0.0,0.0,828.0,207630.0,911.052
0.0008,911.0,237130.0,1100.704,0.0,0.0,0.0,822.0,207530.0,988.024
0.001,909.0,239630.0,1148.63,0.0,0.0,0.0,822.0,208330.0,1030.33
0.002,904.0,243130.0,1390.26,0.0,0.0,0.0,816.0,210930.0,1237.86
0.004,898.0,246729.0,1884.916,0.0,0.0,0.0,810.0,216028.0,1674.112
0.008,893.0,248126.0,2878.008,0.0,0.0,0.0,803.0,212929.0,2506.432
0.01,887.0,249123.0,3378.23,0.0,0.0,0.0,802.0,213029.0,2932.29
0.02,867.0,250496.0,5876.92,0.0,0.0,0.0,612.0,231462.0,5241.24
0.04,811.0,253055.0,10933.2,0.0,0.0,0.0,612.0,231462.0,9870.48
0.08,747.0,255114.0,21156.12,0.0,0.0,0.0,612.0,231462.0,19128.96
0.1,727.0,255719.0,26298.9,0.0,0.0,0.0,612.0,231462.0,23758.2
0.2,718.0,256004.0,51918.8,0.0,0.0,0.0,612.0,231462.0,46904.4
0.4,714.0,256114.0,103159.6,0.0,0.0,0.0,612.0,231462.0,93196.8
1.0,721.0,256125.0,256846.0,0.0,0.0,0.0,612.0,231462.0,232074.0
10.0,715.0,256115.0,2561865.0,0.0,0.0,0.0,612.0,231462.0,2315232.0
