src,dst,spec,core_src,core_dst,used_slot,tfk_slot
14,5,43,0,0,13,12.0
14,17,11,1,1,2,1.0
14,18,30,2,1,2,1.0
14,24,46,2,0,7,6.0
14,62,3,0,0,27,26.0
14,77,57,0,1,23,22.0
14,92,41,0,2,2,1.0
14,93,67,2,2,13,12.0
14,99,67,1,2,13,12.0
15,9,0,2,2,7,6.0
15,14,17,2,2,2,1.0
15,18,0,1,2,2,1.0
15,26,0,0,1,8,7.0
15,30,44,2,2,23,22.0
15,50,8,0,0,2,1.0
15,61,10,0,1,13,12.0
15,80,3,1,2,2,1.0
15,86,30,2,2,9,8.0
16,82,61,1,2,2,1.0
16,89,64,1,0,16,15.0
17,98,41,1,0,12,11.0
18,3,14,2,2,2,1.0
18,11,75,2,1,5,4.0
18,13,65,1,0,15,14.0
18,17,3,2,1,8,7.0
18,37,16,2,1,2,1.0
18,78,52,0,1,7,6.0
18,79,18,2,1,32,31.0
18,81,54,1,0,2,1.0
18,84,2,0,2,10,9.0
19,10,6,1,0,3,2.0
19,15,42,1,1,7,6.0
19,43,9,2,0,23,22.0
19,44,25,1,1,16,15.0
19,63,9,1,1,14,13.0
19,65,61,0,0,19,18.0
19,81,19,0,0,17,16.0
20,1,0,0,2,15,14.0
20,16,65,2,0,2,1.0
20,56,15,0,1,7,6.0
20,59,36,2,1,21,20.0
20,67,67,2,1,13,12.0
20,70,14,2,2,13,12.0
20,72,57,2,1,8,7.0
20,74,66,1,0,14,13.0
20,80,31,1,2,15,14.0
21,16,5,1,1,14,13.0
21,28,19,1,1,11,10.0
21,53,75,0,1,3,2.0
21,57,46,0,2,15,14.0
21,64,41,1,1,13,12.0
21,72,3,0,2,13,12.0
21,77,66,2,0,14,13.0
21,86,5,2,0,13,12.0
21,87,31,1,1,6,5.0
22,20,41,0,0,17,16.0
22,30,2,0,0,26,25.0
22,56,20,2,2,16,15.0
23,15,7,0,2,2,1.0
23,40,2,2,0,13,12.0
23,42,63,0,1,17,16.0
23,98,68,1,2,12,11.0
24,0,44,1,0,2,1.0
24,14,46,2,1,21,20.0
24,16,0,2,1,4,3.0
24,22,31,1,1,13,12.0
24,27,71,1,1,9,8.0
24,31,30,0,1,15,14.0
24,44,13,0,0,17,16.0
24,51,46,1,1,23,22.0
24,55,20,2,2,3,2.0
24,56,4,2,1,11,10.0
24,58,0,1,0,2,1.0
24,61,53,0,1,23,22.0
24,81,78,0,0,2,1.0
24,90,67,2,0,9,8.0
25,1,65,2,2,15,14.0
25,3,29,1,1,15,14.0
25,9,10,2,0,11,10.0
25,28,0,1,2,6,5.0
25,52,17,0,1,25,24.0
25,61,42,0,0,13,12.0
25,67,44,1,1,7,6.0
25,81,37,2,1,13,12.0
25,97,15,0,1,2,1.0
26,27,33,0,1,8,7.0
26,38,13,0,2,2,1.0
26,55,45,1,0,17,16.0
26,71,28,1,2,17,16.0
26,73,16,1,2,7,6.0
26,96,15,0,2,17,16.0
27,12,64,1,1,2,1.0
27,68,18,0,2,12,11.0
27,73,48,1,1,15,14.0
27,81,17,2,2,22,21.0
27,89,66,1,1,5,4.0
27,92,42,1,0,6,5.0
28,6,30,1,1,10,9.0
28,29,0,1,2,5,4.0
28,75,63,0,0,13,12.0
29,31,36,0,0,25,24.0
30,21,2,2,1,3,2.0
30,42,7,1,1,6,5.0
30,43,32,1,0,31,30.0
30,68,62,0,2,13,12.0
30,71,8,2,1,8,7.0
30,82,33,2,1,11,10.0
31,3,4,1,1,4,3.0
31,7,8,1,1,6,5.0
31,11,61,2,2,8,7.0
31,16,23,0,1,13,12.0
31,17,61,0,0,2,1.0
31,30,0,1,0,2,1.0
31,39,46,1,1,17,16.0
31,40,26,2,2,25,24.0
31,41,63,1,2,17,16.0
31,44,0,2,0,13,12.0
31,60,23,1,1,7,6.0
31,82,2,1,2,2,1.0
31,84,52,2,2,9,8.0
32,6,64,1,0,9,8.0
32,7,22,1,1,20,19.0
32,13,20,2,0,28,27.0
32,16,46,0,1,12,11.0
32,19,49,2,1,16,15.0
32,24,26,0,1,4,3.0
32,40,2,1,2,5,4.0
32,41,11,0,0,9,8.0
32,45,0,0,2,2,1.0
32,63,30,0,2,16,15.0
32,74,20,0,1,6,5.0
32,84,18,1,1,4,3.0
32,85,42,1,1,9,8.0
32,91,0,2,2,2,1.0
32,94,9,2,1,11,10.0
33,2,14,2,2,2,1.0
33,3,45,0,1,8,7.0
33,16,13,0,0,25,24.0
33,27,0,0,2,13,12.0
33,54,53,0,1,7,6.0
33,79,30,1,0,13,12.0
34,1,20,1,2,7,6.0
34,2,38,0,0,25,24.0
34,4,22,0,1,15,14.0
34,5,11,2,0,21,20.0
34,25,51,1,2,10,9.0
34,39,66,0,1,14,13.0
34,44,2,2,1,9,8.0
34,61,27,1,1,24,23.0
34,67,69,2,2,11,10.0
34,75,32,2,1,19,18.0
34,82,4,0,2,15,14.0
35,6,52,1,2,15,14.0
35,15,59,0,0,21,20.0
36,5,36,1,2,7,6.0
36,20,6,2,1,23,22.0
36,42,50,1,1,13,12.0
36,52,58,0,1,19,18.0
36,54,64,1,0,16,15.0
36,55,26,1,1,10,9.0
36,67,3,1,0,15,14.0
36,70,0,2,1,6,5.0
36,73,0,1,1,3,2.0
36,76,46,2,2,18,17.0
36,92,12,0,2,29,28.0
36,94,64,2,1,16,15.0
37,31,69,2,2,11,10.0
37,43,3,0,1,2,1.0
37,48,37,2,1,7,6.0
37,91,67,0,0,13,12.0
38,3,49,2,2,9,8.0
38,15,67,2,2,13,12.0
38,18,51,1,2,24,23.0
38,39,39,2,0,8,7.0
38,40,12,1,1,11,10.0
38,53,78,1,0,2,1.0
38,90,25,1,0,9,8.0
39,31,13,2,2,13,12.0
40,0,63,1,0,10,9.0
40,15,23,1,0,13,12.0
40,19,37,1,2,17,16.0
40,24,15,2,1,9,8.0
40,30,0,0,2,2,1.0
40,44,55,0,0,25,24.0
40,57,0,1,1,6,5.0
40,61,7,2,2,8,7.0
40,67,15,0,1,21,20.0
40,68,73,1,1,7,6.0
40,79,64,2,0,16,15.0
40,84,6,1,0,6,5.0
40,85,36,0,1,2,1.0
40,90,24,2,2,2,1.0
41,3,37,1,2,12,11.0
41,8,0,1,2,4,3.0
41,18,12,1,0,25,24.0
41,22,49,1,2,12,11.0
41,45,30,0,2,24,23.0
41,85,28,2,2,20,19.0
41,86,54,0,0,26,25.0
42,1,71,0,0,9,8.0
42,25,51,0,1,13,12.0
42,70,55,2,1,2,1.0
42,95,27,0,0,15,14.0
43,3,22,2,0,13,12.0
43,4,18,2,0,4,3.0
43,14,0,2,2,17,16.0
43,29,8,1,2,12,11.0
43,41,64,0,1,16,15.0
43,42,21,1,2,18,17.0
43,97,0,0,1,9,8.0
44,15,45,0,0,10,9.0
44,54,41,1,2,2,1.0
45,1,51,0,1,18,17.0
45,14,3,2,1,4,3.0
45,19,1,0,2,3,2.0
45,33,43,1,1,10,9.0
45,54,38,0,1,13,12.0
45,57,19,2,1,11,10.0
45,58,77,1,2,3,2.0
45,61,65,1,0,12,11.0
45,63,14,1,0,22,21.0
45,64,69,0,1,11,10.0
45,66,35,0,0,3,2.0
46,33,2,0,1,4,3.0
46,82,43,0,2,18,17.0
47,5,11,1,2,2,1.0
47,7,44,2,1,7,6.0
47,8,4,0,2,2,1.0
47,15,77,1,1,3,2.0
47,17,25,1,0,17,16.0
47,25,67,0,1,13,12.0
47,28,7,2,2,5,4.0
47,36,43,0,1,7,6.0
48,1,21,2,0,21,20.0
48,3,63,1,0,5,4.0
48,4,55,0,0,25,24.0
48,22,0,0,0,2,1.0
48,39,2,0,0,22,21.0
48,60,0,2,2,21,20.0
48,63,48,1,2,8,7.0
48,68,32,0,1,23,22.0
48,74,49,2,2,20,19.0
48,80,42,2,1,7,6.0
49,21,34,0,0,8,7.0
49,90,13,0,1,21,20.0
50,14,0,0,0,3,2.0
50,16,73,1,0,7,6.0
50,17,35,1,2,7,6.0
50,23,41,2,1,17,16.0
50,26,35,0,2,15,14.0
50,29,62,0,0,18,17.0
50,30,50,0,0,11,10.0
50,61,56,1,0,8,7.0
50,64,15,2,1,26,25.0
50,71,64,1,0,9,8.0
50,78,58,2,2,22,21.0
50,97,42,1,0,14,13.0
51,1,6,2,0,11,10.0
51,5,14,1,1,2,1.0
51,22,11,0,1,13,12.0
51,27,23,1,1,10,9.0
51,32,2,1,0,9,8.0
51,35,33,0,1,18,17.0
51,38,24,0,2,9,8.0
51,40,51,0,2,13,12.0
51,41,0,1,2,2,1.0
51,43,64,0,1,11,10.0
51,48,69,1,2,11,10.0
51,53,50,2,1,2,1.0
51,61,34,2,2,13,12.0
51,67,33,1,0,13,12.0
51,69,0,2,2,6,5.0
51,84,55,2,0,25,24.0
51,93,16,1,1,7,6.0
51,97,17,2,0,17,16.0
52,28,14,1,2,2,1.0
52,57,42,1,0,16,15.0
53,0,27,2,1,2,1.0
53,10,2,2,2,21,20.0
53,13,67,2,1,13,12.0
53,35,40,2,0,19,18.0
53,50,0,0,1,23,22.0
53,56,0,2,1,2,1.0
53,57,23,2,2,4,3.0
53,61,18,1,2,11,10.0
53,63,29,1,1,19,18.0
53,73,32,2,0,8,7.0
53,80,54,1,2,21,20.0
53,83,42,0,2,16,15.0
53,88,15,1,1,3,2.0
53,92,0,1,1,3,2.0
53,98,27,0,2,15,14.0
54,20,47,0,1,17,16.0
54,55,20,1,0,11,10.0
54,60,61,1,0,19,18.0
54,69,15,0,1,21,20.0
54,83,3,1,1,3,2.0
54,98,0,0,1,13,12.0
55,95,11,2,1,2,1.0
56,9,44,2,2,18,17.0
56,16,36,2,1,8,7.0
56,18,0,2,0,2,1.0
56,25,27,1,2,10,9.0
56,69,33,0,0,13,12.0
56,96,0,0,1,15,14.0
57,21,74,1,1,6,5.0
57,22,58,0,0,22,21.0
57,26,8,2,1,6,5.0
57,28,0,0,0,26,25.0
57,52,6,1,2,11,10.0
57,58,26,0,0,7,6.0
57,68,58,1,2,4,3.0
57,72,65,2,2,15,14.0
57,74,33,0,1,9,8.0
57,81,51,1,1,6,5.0
57,88,18,2,1,3,2.0
58,4,12,2,1,2,1.0
58,8,25,1,2,23,22.0
58,9,34,0,0,25,24.0
58,14,0,1,1,2,1.0
58,35,63,1,2,2,1.0
58,40,38,2,0,17,16.0
58,45,63,0,2,17,16.0
58,50,2,2,2,10,9.0
58,68,2,1,1,2,1.0
58,69,17,0,0,2,1.0
58,80,5,1,2,9,8.0
59,24,0,0,0,13,12.0
59,34,0,1,1,20,19.0
59,39,32,0,1,9,8.0
59,47,66,2,1,11,10.0
59,56,57,1,1,23,22.0
59,68,12,2,1,13,12.0
59,69,0,2,1,2,1.0
59,79,67,0,1,13,12.0
59,85,20,1,1,16,15.0
59,92,25,2,1,11,10.0
60,8,35,2,1,2,1.0
60,14,30,0,0,9,8.0
60,35,3,0,0,9,8.0
60,40,0,1,2,2,1.0
60,46,14,1,0,7,6.0
60,50,27,2,0,8,7.0
60,68,30,1,2,19,18.0
60,69,50,1,0,22,21.0
60,72,0,0,1,3,2.0
60,82,72,1,2,8,7.0
60,83,2,1,0,12,11.0
61,2,71,2,1,9,8.0
61,22,63,2,2,2,1.0
61,88,65,2,1,2,1.0
62,55,48,1,1,2,1.0
62,78,3,1,1,2,1.0
63,4,65,0,2,15,14.0
63,11,65,2,0,15,14.0
63,12,68,1,0,12,11.0
63,19,1,0,0,13,12.0
63,47,28,2,2,2,1.0
63,67,0,2,2,7,6.0
63,69,36,0,1,13,12.0
63,83,58,2,2,7,6.0
63,89,56,2,1,2,1.0
63,93,48,1,2,17,16.0
63,97,9,2,1,2,1.0
64,4,37,2,1,10,9.0
64,5,67,1,1,2,1.0
64,15,54,1,1,13,12.0
64,18,59,2,0,21,20.0
64,27,47,2,2,4,3.0
64,28,68,0,1,12,11.0
64,29,53,2,2,6,5.0
64,36,29,0,2,17,16.0
64,39,47,0,0,10,9.0
64,48,14,2,1,23,22.0
64,58,57,0,2,11,10.0
64,61,0,1,1,2,1.0
64,77,9,0,0,19,18.0
64,85,0,2,1,3,2.0
64,93,2,1,2,8,7.0
65,3,29,2,2,2,1.0
65,12,1,1,1,2,1.0
65,33,6,0,1,24,23.0
65,70,25,1,0,30,29.0
66,7,66,0,1,14,13.0
66,8,6,2,2,19,18.0
66,18,40,1,1,6,5.0
66,27,0,1,1,12,11.0
66,41,12,1,2,16,15.0
66,47,50,0,1,16,15.0
66,50,0,2,2,2,1.0
66,52,38,2,0,2,1.0
66,56,46,1,0,13,12.0
66,63,11,0,2,17,16.0
66,65,59,1,2,21,20.0
66,70,25,2,1,10,9.0
66,97,36,2,0,2,1.0
67,10,46,0,1,19,18.0
67,33,38,2,0,7,6.0
67,73,5,1,1,5,4.0
68,35,16,2,2,2,1.0
68,54,18,0,2,22,21.0
68,70,40,0,1,13,12.0
69,4,13,2,0,5,4.0
69,6,37,2,2,15,14.0
69,13,21,2,2,16,15.0
69,22,0,0,2,7,6.0
69,26,11,2,0,2,1.0
69,33,53,2,1,27,26.0
69,45,7,0,2,10,9.0
69,54,68,1,2,3,2.0
69,61,19,2,0,2,1.0
69,67,49,1,2,19,18.0
69,70,8,2,1,3,2.0
69,83,71,1,0,9,8.0
69,96,19,0,1,7,6.0
70,1,42,2,0,18,17.0
70,3,58,0,2,22,21.0
70,15,69,2,1,3,2.0
70,21,61,2,0,8,7.0
70,29,10,2,1,2,1.0
70,31,0,0,0,23,22.0
70,49,63,1,0,17,16.0
70,54,72,2,2,8,7.0
70,68,6,1,0,2,1.0
70,82,2,2,0,2,1.0
70,99,28,2,2,14,13.0
71,13,16,1,1,7,6.0
71,62,3,1,2,5,4.0
71,81,2,2,1,18,17.0
72,0,18,0,2,8,7.0
72,37,0,2,0,2,1.0
72,39,26,0,0,13,12.0
72,53,3,1,1,11,10.0
72,55,31,1,0,11,10.0
72,57,34,2,1,2,1.0
72,58,65,1,1,15,14.0
72,60,52,0,2,28,27.0
72,80,14,1,2,17,16.0
72,83,0,0,2,17,16.0
72,97,55,2,1,10,9.0
73,12,53,0,2,27,26.0
73,19,23,2,1,2,1.0
73,29,6,2,0,7,6.0
73,30,30,1,0,18,17.0
73,31,63,1,0,17,16.0
73,36,18,0,1,8,7.0
73,87,9,0,1,9,8.0
73,93,13,1,2,9,8.0
74,58,14,0,2,22,21.0
74,61,0,1,0,18,17.0
74,78,42,1,0,11,10.0
74,88,76,2,2,4,3.0
75,0,15,2,1,2,1.0
75,11,13,2,2,2,1.0
75,15,19,0,2,11,10.0
75,23,17,2,2,21,20.0
75,27,78,1,2,2,1.0
75,33,30,0,2,19,18.0
75,38,0,2,2,13,12.0
75,41,52,0,2,11,10.0
75,43,39,2,1,25,24.0
75,54,6,0,1,13,12.0
75,82,6,1,1,6,5.0
75,88,0,1,1,2,1.0
75,96,29,1,0,2,1.0
76,6,0,1,2,23,22.0
76,9,65,2,1,15,14.0
76,13,56,0,2,16,15.0
76,22,0,0,1,2,1.0
76,25,6,0,1,23,22.0
76,38,2,2,0,5,4.0
76,44,33,2,0,12,11.0
76,47,23,1,1,2,1.0
76,65,7,2,1,18,17.0
76,66,40,1,2,25,24.0
76,71,33,0,1,23,22.0
76,74,4,0,0,2,1.0
76,82,0,2,0,2,1.0
76,86,65,1,2,15,14.0
76,94,25,1,0,15,14.0
77,10,68,2,2,12,11.0
77,14,32,1,1,14,13.0
77,15,29,2,1,6,5.0
77,22,51,2,1,17,16.0
77,23,17,1,1,15,14.0
77,29,23,2,2,6,5.0
77,38,0,1,0,2,1.0
77,62,0,2,0,2,1.0
77,63,51,0,0,14,13.0
77,73,2,2,0,7,6.0
77,79,35,2,2,16,15.0
77,89,28,0,2,23,22.0
77,97,50,1,2,7,6.0
78,5,8,2,1,2,1.0
78,35,15,1,1,11,10.0
78,43,35,2,2,22,21.0
78,53,78,1,1,2,1.0
78,54,0,1,1,3,2.0
78,67,10,2,1,5,4.0
78,68,53,0,0,27,26.0
78,84,26,1,2,13,12.0
78,93,0,0,1,16,15.0
78,96,5,1,2,10,9.0
79,11,54,2,0,3,2.0
79,17,15,1,0,3,2.0
79,20,59,2,0,21,20.0
79,37,9,2,0,4,3.0
79,42,13,2,1,13,12.0
79,45,7,2,1,2,1.0
79,55,50,1,1,17,16.0
79,61,1,2,2,6,5.0
79,84,13,0,0,17,16.0
79,88,47,0,2,14,13.0
80,2,23,0,2,14,13.0
80,8,49,0,2,13,12.0
80,34,61,1,1,19,18.0
80,42,39,0,1,10,9.0
80,89,0,2,1,2,1.0
80,92,77,2,2,3,2.0
81,8,0,0,1,19,18.0
81,16,39,2,2,16,15.0
81,19,55,2,2,25,24.0
81,37,0,2,2,17,16.0
81,47,0,1,0,2,1.0
81,62,20,1,2,17,16.0
81,72,36,0,2,18,17.0
81,87,56,0,0,22,21.0
82,10,50,1,2,18,17.0
82,12,23,1,0,10,9.0
82,25,55,0,0,25,24.0
82,36,42,0,0,13,12.0
82,37,44,1,1,6,5.0
82,44,21,2,1,2,1.0
82,45,4,0,0,9,8.0
82,58,0,1,2,2,1.0
82,66,70,2,2,2,1.0
82,75,2,1,1,4,3.0
82,83,31,2,2,11,10.0
82,92,68,1,1,12,11.0
82,94,24,0,1,5,4.0
82,99,65,2,1,2,1.0
83,89,17,0,0,14,13.0
84,11,22,1,1,15,14.0
84,26,62,2,1,18,17.0
84,44,53,1,1,27,26.0
84,54,16,2,2,2,1.0
84,66,4,0,2,2,1.0
85,34,51,1,2,16,15.0
85,38,17,2,2,7,6.0
85,49,18,0,1,20,19.0
85,84,3,1,1,11,10.0
85,98,53,2,0,27,26.0
86,0,0,0,1,5,4.0
86,5,21,1,1,22,21.0
86,8,43,1,1,13,12.0
86,10,0,1,1,15,14.0
86,27,56,1,2,15,14.0
86,44,0,2,2,11,10.0
86,52,20,2,0,10,9.0
86,67,51,2,1,14,13.0
86,72,42,0,1,12,11.0
86,78,39,2,1,12,11.0
86,83,11,2,1,9,8.0
86,85,71,1,1,9,8.0
87,0,5,2,1,3,2.0
87,8,63,1,1,2,1.0
87,11,44,2,1,14,13.0
87,24,32,0,2,14,13.0
87,29,67,1,1,13,12.0
87,32,58,2,0,22,21.0
87,39,42,1,1,3,2.0
87,46,38,2,0,5,4.0
87,56,46,0,1,10,9.0
87,58,48,1,1,15,14.0
87,59,17,0,0,15,14.0
87,60,12,2,0,14,13.0
87,79,2,1,1,7,6.0
87,82,13,0,0,4,3.0
87,85,38,1,1,4,3.0
88,2,0,0,0,13,12.0
88,5,61,2,0,15,14.0
88,7,54,1,0,11,10.0
88,12,29,1,1,2,1.0
88,39,60,0,0,20,19.0
88,45,0,2,1,7,6.0
88,53,52,1,1,2,1.0
88,56,15,0,0,18,17.0
88,57,42,2,1,5,4.0
88,69,2,1,1,13,12.0
88,73,33,0,2,27,26.0
88,77,7,2,1,10,9.0
88,80,13,0,1,2,1.0
88,82,23,1,2,3,2.0
88,83,67,1,2,13,12.0
88,86,18,2,0,24,23.0
88,87,26,1,2,3,2.0
89,15,9,0,2,8,7.0
89,22,24,1,1,7,6.0
89,32,14,1,1,2,1.0
89,38,58,1,2,8,7.0
89,43,57,2,2,23,22.0
89,50,10,2,0,14,13.0
89,54,43,0,2,21,20.0
89,58,2,1,0,12,11.0
89,65,32,0,2,11,10.0
89,77,0,0,0,9,8.0
89,96,34,1,2,2,1.0
89,99,16,1,1,7,6.0
90,8,0,1,0,13,12.0
90,81,57,1,1,23,22.0
91,18,37,1,0,15,14.0
91,61,54,0,2,9,8.0
91,87,2,2,0,5,4.0
92,2,43,2,1,19,18.0
92,6,23,0,2,6,5.0
92,11,36,1,0,9,8.0
92,23,0,0,1,15,14.0
92,37,45,1,2,23,22.0
92,38,0,2,1,12,11.0
92,62,16,0,1,7,6.0
92,65,57,0,1,23,22.0
92,67,16,1,2,9,8.0
92,80,62,2,0,15,14.0
92,82,29,0,0,12,11.0
93,1,41,2,2,4,3.0
93,8,65,2,1,2,1.0
93,22,28,1,0,13,12.0
93,24,11,2,1,2,1.0
93,33,60,1,0,20,19.0
93,39,23,2,1,7,6.0
93,49,6,0,1,2,1.0
93,71,29,0,1,4,3.0
93,74,38,0,0,28,27.0
93,78,30,2,0,11,10.0
93,89,77,0,1,3,2.0
94,1,4,0,1,5,4.0
94,6,29,1,2,6,5.0
94,8,62,0,2,18,17.0
94,11,10,0,0,15,14.0
94,67,27,2,2,11,10.0
94,89,38,2,1,18,17.0
94,95,2,2,0,25,24.0
94,98,42,1,2,12,11.0
95,26,69,0,0,11,10.0
96,15,36,2,0,9,8.0
96,20,26,1,0,15,14.0
96,28,49,1,0,14,13.0
96,38,52,0,0,5,4.0
96,51,75,0,0,5,4.0
96,52,17,1,0,2,1.0
96,57,66,2,1,8,7.0
96,70,12,0,2,2,1.0
96,73,63,1,2,17,16.0
96,75,14,0,1,15,14.0
96,79,0,0,0,12,11.0
96,88,31,0,1,21,20.0
96,90,53,2,0,13,12.0
96,97,57,0,0,18,17.0
97,57,32,1,2,5,4.0
98,1,14,2,1,13,12.0
98,5,32,1,0,9,8.0
98,11,0,0,0,2,1.0
98,14,13,1,1,19,18.0
98,17,63,1,0,9,8.0
98,19,2,0,1,4,3.0
98,20,0,2,2,14,13.0
98,23,52,1,2,11,10.0
98,35,17,0,0,13,12.0
98,42,6,0,0,10,9.0
98,44,54,2,2,14,13.0
98,65,41,1,0,11,10.0
98,95,72,1,1,8,7.0
99,11,25,2,0,3,2.0
99,13,0,1,2,12,11.0
99,29,58,1,1,5,4.0
99,46,23,1,0,9,8.0
99,49,50,0,0,13,12.0
99,56,7,0,2,13,12.0
99,62,73,1,1,7,6.0
99,63,46,2,2,2,1.0
99,70,55,1,0,3,2.0
99,83,32,1,0,20,19.0
99,85,67,1,1,4,3.0
99,86,15,2,1,6,5.0
99,91,28,0,0,22,21.0
