beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1302.0,249050.0,1302.0,1136.0,188250.0,1136.0
0.005,1297.0,260850.0,2601.25,1144.0,195850.0,2123.25
0.01,1285.0,262650.0,3911.5,1136.0,194850.0,3084.5
0.015,1283.0,263275.0,5232.125,1134.0,191250.0,4002.75
0.02,1278.0,263475.0,6547.5,1151.0,197450.0,5100.0
0.025,1269.0,263875.0,7865.875,1141.0,197350.0,6074.75
0.03,1263.0,264125.0,9186.75,1132.0,193850.0,6947.5
0.035,1255.0,264500.0,10512.5,1140.0,195150.0,7970.25
0.04,1195.0,265675.0,11822.0,1139.0,199050.0,9101.0
0.045,763.0,277225.0,13238.125,1062.0,216075.0,10785.375
0.05,662.0,279700.0,14647.0,1030.0,228625.0,12461.25
0.055,668.0,280125.0,16074.875,1015.0,227275.0,13515.125
0.06,655.0,280050.0,17458.0,1040.0,226325.0,14619.5
0.065,697.0,279175.0,18843.375,1066.0,221425.0,15458.625
0.07,677.0,279825.0,20264.75,1035.0,228175.0,17007.25
0.075,702.0,279275.0,21647.625,1041.0,222800.0,17751.0
0.08,661.0,280250.0,23081.0,1034.0,228475.0,19312.0
0.085,663.0,280250.0,24484.25,1029.0,227125.0,20334.625
0.09,663.0,280450.0,25903.5,1046.0,225125.0,21307.25
0.095,651.0,280950.0,27341.25,1003.0,223475.0,22233.125
0.1,652.0,280750.0,28727.0,1025.0,224950.0,23520.0
0.15,684.0,279925.0,42672.75,1017.0,222675.0,34418.25
0.2,670.0,280450.0,56760.0,1026.0,228600.0,46746.0
0.25,656.0,280650.0,70818.5,993.0,230025.0,58499.25
0.3,655.0,280675.0,84857.5,1028.0,226675.0,69030.5
0.35,650.0,280425.0,98798.75,1015.0,223100.0,79100.0
0.4,657.0,280550.0,112877.0,1012.0,226250.0,91512.0
0.45,648.0,280625.0,126929.25,987.0,225725.0,102563.25
0.5,647.0,280500.0,140897.0,1006.0,225850.0,113931.0
0.55,654.0,280700.0,155039.0,1036.0,224400.0,124456.0
0.6,648.0,280850.0,169158.0,1035.0,225275.0,136200.0
0.65,654.0,280425.0,182930.25,1025.0,226475.0,148233.75
0.7,646.0,280525.0,197013.5,1036.0,221475.0,156068.5
0.75,648.0,280825.0,211266.75,1018.0,229550.0,173180.5
0.8,647.0,280750.0,225247.0,1035.0,221825.0,178495.0
0.85,659.0,280725.0,239275.25,1054.0,220600.0,188564.0
0.9,667.0,280575.0,253184.5,1035.0,225025.0,203557.5
0.95,652.0,280900.0,267507.0,1011.0,221575.0,211507.25
1.0,659.0,280475.0,281134.0,960.0,228100.0,229060.0
10.0,642.0,281050.0,2811142.0,1022.0,228275.0,2283772.0
20.0,649.0,280625.0,5613149.0,1037.0,225125.0,4503537.0
30.0,662.0,280625.0,8419412.0,1004.0,224875.0,6747254.0
40.0,648.0,280700.0,11228648.0,1016.0,227400.0,9097016.0
50.0,652.0,280725.0,14036902.0,1031.0,223000.0,11151031.0
60.0,658.0,280650.0,16839658.0,995.0,224675.0,13481495.0
70.0,652.0,280625.0,19644402.0,1037.0,223775.0,15665287.0
80.0,657.0,280575.0,22446657.0,1028.0,225850.0,18069028.0
90.0,640.0,281200.0,25308640.0,1043.0,222800.0,20053043.0
100.0,655.0,280750.0,28075655.0,1029.0,223375.0,22338529.0
