beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1349.0,248475.0,1349.0,1182.0,187475.0,1182.0
0.005,1340.0,261750.0,2648.75,1180.0,193875.0,2149.375
0.01,1334.0,262150.0,3955.5,1183.0,193275.0,3115.75
0.015,1325.0,263400.0,5276.0,1175.0,191275.0,4044.125
0.02,1319.0,263850.0,6596.0,1177.0,196375.0,5104.5
0.025,1310.0,264450.0,7921.25,1188.0,201675.0,6229.875
0.03,1313.0,264350.0,9243.5,1185.0,194475.0,7019.25
0.035,1306.0,264550.0,10565.25,1187.0,198675.0,8140.625
0.04,1149.0,268400.0,11885.0,1162.0,203375.0,9297.0
0.045,676.0,280925.0,13317.625,1014.0,229875.0,11358.375
0.05,697.0,280375.0,14715.75,1046.0,230025.0,12547.25
0.055,714.0,280025.0,16115.375,1090.0,224925.0,13460.875
0.06,696.0,280525.0,17527.5,1063.0,221400.0,14347.0
0.065,668.0,281400.0,18959.0,1068.0,219900.0,15361.5
0.07,680.0,281575.0,20390.25,1082.0,222475.0,16655.25
0.075,716.0,280325.0,21740.375,1085.0,219625.0,17556.875
0.08,679.0,281500.0,23199.0,1056.0,225800.0,19120.0
0.085,658.0,281775.0,24608.875,1043.0,229500.0,20550.5
0.09,667.0,281325.0,25986.25,1069.0,225125.0,21330.25
0.095,662.0,281500.0,27404.5,1039.0,231150.0,22998.25
0.1,677.0,281150.0,28792.0,1035.0,225950.0,23630.0
0.15,666.0,281925.0,42954.75,1055.0,223900.0,34640.0
0.2,665.0,281575.0,56980.0,1067.0,227600.0,46587.0
0.25,678.0,281875.0,71146.75,1069.0,227800.0,58019.0
0.3,665.0,281800.0,85205.0,1042.0,226950.0,69127.0
0.35,664.0,281675.0,99250.25,1058.0,227900.0,80823.0
0.4,659.0,282000.0,113459.0,1041.0,227275.0,91951.0
0.45,662.0,281775.0,127460.75,1061.0,224350.0,102018.5
0.5,655.0,281950.0,141630.0,1031.0,232150.0,117106.0
0.55,662.0,281800.0,155652.0,1064.0,227675.0,126285.25
0.6,649.0,281900.0,169789.0,1028.0,230625.0,139403.0
0.65,660.0,282025.0,183976.25,1042.0,225175.0,147405.75
0.7,652.0,282225.0,198209.5,1044.0,227400.0,160224.0
0.75,667.0,281675.0,211923.25,1064.0,227650.0,171801.5
0.8,658.0,282000.0,226258.0,1049.0,231375.0,186149.0
0.85,673.0,281925.0,240309.25,1055.0,225200.0,192475.0
0.9,663.0,281700.0,254193.0,1063.0,229700.0,207793.0
0.95,658.0,281800.0,268368.0,1066.0,227250.0,216953.5
1.0,654.0,282050.0,282704.0,1031.0,228775.0,229806.0
10.0,653.0,281900.0,2819653.0,1026.0,228300.0,2284026.0
20.0,663.0,282175.0,5644163.0,1063.0,229775.0,4596563.0
30.0,654.0,282325.0,8470404.0,1040.0,228175.0,6846290.0
40.0,666.0,282025.0,11281666.0,1046.0,226900.0,9077046.0
50.0,665.0,281950.0,14098165.0,1051.0,228325.0,11417301.0
60.0,658.0,281750.0,16905658.0,1029.0,227800.0,13669029.0
70.0,656.0,282100.0,19747656.0,1042.0,225175.0,15763292.0
80.0,648.0,282075.0,22566648.0,1066.0,225525.0,18043066.0
90.0,657.0,281900.0,25371657.0,1058.0,226625.0,20397308.0
100.0,645.0,281975.0,28198145.0,999.0,229650.0,22965999.0
