beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1337.0,249700.0,1337.0,1178.0,192300.0,1178.0
0.005,1332.0,260100.0,2632.5,1174.0,197500.0,2161.5
0.01,1325.0,261475.0,3939.75,1172.0,196700.0,3139.0
0.015,1315.0,261575.0,5238.625,1157.0,193600.0,4061.0
0.02,1311.0,262975.0,6570.5,1174.0,196500.0,5104.0
0.025,1313.0,262125.0,7866.125,1169.0,195500.0,6056.5
0.03,1311.0,262825.0,9195.75,1173.0,195300.0,7032.0
0.035,1298.0,263075.0,10505.625,1168.0,194700.0,7982.5
0.04,1207.0,265025.0,11808.0,1153.0,199300.0,9125.0
0.045,736.0,277350.0,13216.75,1065.0,225250.0,11201.25
0.05,680.0,278775.0,14618.75,1037.0,226250.0,12349.5
0.055,670.0,279225.0,16027.375,1032.0,226475.0,13488.125
0.06,689.0,278650.0,17408.0,1037.0,225700.0,14579.0
0.065,685.0,278800.0,18807.0,1016.0,228550.0,15871.75
0.07,685.0,279050.0,20218.5,1051.0,221900.0,16584.0
0.075,710.0,278725.0,21614.375,1069.0,223300.0,17816.5
0.08,711.0,278775.0,23013.0,1056.0,224700.0,19032.0
0.085,680.0,279450.0,24433.25,1012.0,227850.0,20379.25
0.09,676.0,279250.0,25808.5,1002.0,226050.0,21346.5
0.095,692.0,279275.0,27223.125,1046.0,225975.0,22513.625
0.1,677.0,279325.0,28609.5,1055.0,222100.0,23265.0
0.15,673.0,279550.0,42605.5,1035.0,226525.0,35013.75
0.2,675.0,279475.0,56570.0,1046.0,228900.0,46826.0
0.25,669.0,279575.0,70562.75,1046.0,227275.0,57864.75
0.3,670.0,279600.0,84550.0,1056.0,225375.0,68668.5
0.35,674.0,279750.0,98586.5,1041.0,225125.0,79834.75
0.4,674.0,279725.0,112564.0,1055.0,221025.0,89465.0
0.45,663.0,279725.0,126539.25,1016.0,225125.0,102322.25
0.5,671.0,279875.0,140608.5,1024.0,226125.0,114086.5
0.55,675.0,279650.0,154482.5,1040.0,226350.0,125532.5
0.6,660.0,279800.0,168540.0,998.0,228125.0,137873.0
0.65,667.0,279675.0,182455.75,1073.0,227525.0,148964.25
0.7,664.0,279825.0,196541.5,1024.0,227100.0,159994.0
0.75,665.0,279575.0,210346.25,1056.0,225100.0,169881.0
0.8,672.0,279700.0,224432.0,1037.0,225500.0,181437.0
0.85,683.0,279650.0,238385.5,1030.0,223525.0,191026.25
0.9,667.0,279900.0,252577.0,1047.0,226550.0,204942.0
0.95,658.0,279750.0,266420.5,999.0,230700.0,220164.0
1.0,656.0,279800.0,280456.0,1050.0,223075.0,224125.0
10.0,665.0,279500.0,2795665.0,1053.0,227325.0,2274303.0
20.0,665.0,279825.0,5597165.0,1051.0,227325.0,4547551.0
30.0,670.0,279875.0,8396920.0,1021.0,223950.0,6719521.0
40.0,664.0,279800.0,11192664.0,1033.0,226850.0,9075033.0
50.0,677.0,279700.0,13985677.0,1037.0,226025.0,11302287.0
60.0,683.0,279525.0,16772183.0,1064.0,219975.0,13199564.0
70.0,676.0,279550.0,19569176.0,1026.0,225425.0,15780776.0
80.0,674.0,279700.0,22376674.0,1031.0,227800.0,18225031.0
90.0,663.0,279825.0,25184913.0,1030.0,227600.0,20485030.0
100.0,668.0,279850.0,27985668.0,1019.0,226150.0,22616019.0
