beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
6.0,28296.0,4315653.0,28296.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,30285.0,4946651.0,30285.0,0.0,0.0,0.0,0.0,0.0,0.0
