#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.002,27798.0,4684314.0,37166.627999999997,0.0,0.0,0.0,28008.0,4583260.0,37174.520000014658
0.0040000000000000001,27696.0,4709318.0,46533.271999999997,0.0,0.0,0.0,27758.0,4683265.0,46491.060000022233
