src,dst,spec,used_slot,tfk_slot
0,8,16.0,2,1.0
0,9,26.0,5,4.0
0,13,0.0,5,4.0
0,17,51.0,2,1.0
0,28,38.0,6,5.0
0,39,18.0,2,1.0
0,41,59.0,3,2.0
0,42,20.0,4,3.0
0,47,72.0,5,4.0
0,49,66.0,2,1.0
0,55,32.0,6,5.0
0,64,77.0,3,2.0
0,80,53.0,4,3.0
0,83,44.0,7,6.0
1,8,13.0,3,2.0
1,13,20.0,4,3.0
1,19,3.0,4,3.0
1,52,35.0,2,1.0
1,65,0.0,2,1.0
1,78,57.0,5,4.0
1,91,39.0,3,2.0
2,10,47.0,3,2.0
2,55,2.0,2,1.0
2,56,25.0,6,5.0
3,17,75.0,5,4.0
3,20,34.0,4,3.0
3,21,66.0,7,6.0
3,30,38.0,5,4.0
3,55,18.0,7,6.0
3,66,47.0,4,3.0
3,82,10.0,4,3.0
4,2,50.0,5,4.0
4,7,6.99999999999,2,1.0
4,14,73.0,5,4.0
4,19,44.0,5,4.0
4,24,26.0,4,3.0
4,25,16.0,5,4.0
4,29,66.0,7,6.0
4,37,24.0,2,1.0
4,49,34.0,6,5.0
4,56,59.0,6,5.0
4,73,40.0,2,1.0
4,83,30.0,4,3.0
4,94,78.0,2,1.0
4,96,11.0,2,1.0
5,88,17.0,2,1.0
5,99,8.0,2,1.0
6,2,72.0,4,3.0
6,15,61.0,3,2.0
6,24,53.0,2,1.0
6,34,19.0,2,1.0
6,37,64.0,8,7.0
6,41,6.99999999999,2,1.0
6,45,22.0,2,1.0
6,52,55.0,6,5.0
6,62,76.0,4,3.0
6,68,37.0,3,2.0
6,78,24.0,6,5.0
7,50,69.0,5,4.0
7,54,12.0,6,5.0
7,64,0.0,2,1.0
7,71,50.0,2,1.0
7,72,24.0,5,4.0
7,73,4.99999999999,2,1.0
7,75,42.0,6,5.0
7,83,52.0,2,1.0
7,91,20.0,4,3.0
7,94,33.0,9,8.0
8,17,35.0,4,3.0
9,8,64.0,5,4.0
9,16,31.0,3,2.0
9,20,53.0,3,2.0
9,44,20.0,2,1.0
9,52,2.0,2,1.0
9,71,69.0,7,6.0
9,78,38.0,2,1.0
9,80,22.0,4,3.0
9,87,59.0,5,4.0
9,91,4.0,4,3.0
10,3,3.0,2,1.0
10,19,0.0,3,2.0
10,20,19.0,2,1.0
10,26,9.0,2,1.0
10,32,73.0,6,5.0
10,33,45.0,2,1.0
10,34,62.0,2,1.0
10,39,50.0,2,1.0
10,46,55.0,3,2.0
10,58,26.0,4,3.0
10,60,5.0,4,3.0
10,61,30.0,6,5.0
10,62,13.0,4,3.0
10,79,42.0,3,2.0
10,82,37.0,5,4.0
10,84,21.0,5,4.0
10,92,17.0,2,1.0
11,7,30.0,3,2.0
11,25,56.0,2,1.0
11,39,4.0,2,1.0
12,2,76.0,4,3.0
12,3,73.0,2,1.0
12,8,24.0,6,5.0
12,15,4.0,2,1.0
12,17,13.0,2,1.0
12,20,11.0,2,1.0
12,31,18.0,4,3.0
12,38,64.0,7,6.0
12,39,16.0,2,1.0
12,52,30.0,4,3.0
12,70,2.0,2,1.0
12,90,36.0,7,6.0
12,95,54.0,8,7.0
12,96,6.0,2,1.0
12,97,46.0,4,3.0
13,5,65.0,7,6.0
13,8,33.0,2,1.0
13,26,5.0,2,1.0
13,27,37.0,3,2.0
13,51,51.0,2,1.0
13,55,75.0,3,2.0
13,57,28.0,2,1.0
13,85,7.0,5,4.0
13,90,53.0,6,5.0
13,95,13.0,7,6.0
14,5,59.0,5,4.0
14,17,41.0,2,1.0
14,18,48.0,2,1.0
14,24,21.0,3,2.0
14,92,38.0,2,1.0
14,93,2.0,5,4.0
14,99,26.0,5,4.0
15,9,48.0,3,2.0
15,14,15.0,2,1.0
15,26,28.0,4,3.0
15,30,64.0,9,8.0
15,50,32.0,2,1.0
15,61,36.0,5,4.0
15,80,2.0,2,1.0
16,82,34.0,2,1.0
16,89,50.0,6,5.0
17,98,60.0,5,4.0
18,3,0.0,2,1.0
18,11,15.0,3,2.0
18,17,67.0,4,3.0
18,37,4.0,2,1.0
18,78,62.0,3,2.0
18,84,7.00000000001,4,3.0
