src,dst,spec,used_slot,tfk_slot
46,82,9,7,7
36,76,53,7,7
12,38,47,7,7
91,18,44,6,6
85,34,46,6,6
77,23,45,6,6
66,47,49,6,6
56,96,47,6,6
50,97,49,6,6
32,63,47,6,6
26,59,46,6,6
20,80,48,6,6
13,90,46,6,6
7,54,48,6,6
99,49,46,5,5
94,98,46,5,5
93,22,48,5,5
89,75,49,5,5
88,69,36,5,5
86,78,48,5,5
72,55,48,5,5
64,58,48,5,5
60,83,52,5,5
51,67,47,5,5
45,57,49,5,5
42,25,45,5,5
41,3,48,5,5
37,31,48,5,5
33,27,48,5,5
30,68,46,5,5
21,28,47,5,5
15,61,48,5,5
14,5,47,5,5
9,87,45,5,5
92,11,46,4,4
53,73,48,4,4
40,0,45,4,4
10,62,47,4,4
8,17,49,4,4
6,2,53,4,4
4,24,47,4,4
60,69,57,8,8
73,30,52,7,7
43,14,60,7,7
0,53,52,7,7
81,16,54,6,6
76,86,60,6,6
50,26,55,6,6
36,54,60,6,6
25,1,60,6,6
19,63,60,6,6
7,77,54,6,6
4,56,53,6,6
98,65,51,5,5
96,90,53,5,5
92,38,54,5,5
89,58,54,5,5
88,2,57,5,5
82,83,46,5,5
80,8,54,5,5
78,35,53,5,5
75,41,54,5,5
72,39,53,5,5
59,79,52,5,5
51,61,53,5,5
45,64,54,5,5
40,15,53,5,5
34,67,52,5,5
31,44,53,5,5
27,68,53,5,5
24,22,53,5,5
20,70,54,5,5
13,85,52,5,5
3,17,53,5,5
99,46,21,4,4
57,74,43,4,4
49,21,52,4,4
28,6,29,4,4
18,84,52,4,4
12,97,55,4,4
9,91,50,4,4
71,62,23,3,3
37,48,60,3,3
66,52,55,2,2
47,5,16,2,2
10,33,53,2,2
96,73,59,7,7
24,44,58,7,7
76,94,66,6,6
53,83,59,6,6
34,39,58,6,6
20,74,59,6,6
6,52,57,6,6
98,23,56,5,5
89,65,59,5,5
86,8,66,5,5
81,90,60,5,5
78,84,58,5,5
75,54,66,5,5
66,56,59,5,5
63,59,66,5,5
51,48,63,5,5
41,22,59,5,5
33,79,57,5,5
31,16,60,5,5
25,61,66,5,5
21,64,59,5,5
14,93,53,5,5
7,72,60,5,5
4,19,66,5,5
0,9,59,5,5
92,67,59,4,4
88,77,62,4,4
82,45,59,4,4
80,42,59,4,4
60,35,65,4,4
58,50,61,4,4
43,97,45,4,4
38,3,59,4,4
36,40,49,4,4
32,85,57,4,4
30,71,59,4,4
18,17,58,4,4
13,70,59,4,4
12,2,62,4,4
99,62,30,3,3
91,87,54,3,3
57,26,61,3,3
47,28,33,3,3
10,46,43,3,3
69,29,45,2,2
60,68,69,7,7
66,41,64,6,6
27,73,66,6,6
2,56,66,6,6
88,7,66,5,5
81,21,65,5,5
75,38,71,5,5
74,78,65,5,5
63,69,71,5,5
59,47,57,5,5
54,55,54,5,5
51,1,68,5,5
43,52,67,5,5
32,16,65,5,5
23,98,61,5,5
20,67,65,5,5
9,8,71,5,5
4,25,71,5,5
96,57,66,4,4
91,61,29,4,4
86,85,71,4,4
72,97,37,4,4
64,93,64,4,4
58,80,65,4,4
50,71,65,4,4
45,33,63,4,4
34,44,65,4,4
31,84,65,4,4
24,90,65,4,4
15,26,64,4,4
6,62,63,4,4
3,82,63,4,4
0,42,64,4,4
99,29,51,3,3
89,22,64,3,3
87,79,62,3,3
36,70,66,3,3
18,11,62,3,3
92,5,52,2,2
77,30,66,2,2
65,12,66,2,2
19,10,71,2,2
14,17,37,2,2
87,24,69,6,6
82,92,67,5,5
75,15,59,5,5
45,54,71,5,5
23,40,66,5,5
7,84,71,5,5
0,66,70,5,5
98,42,68,4,4
89,77,68,4,4
86,83,75,4,4
80,81,70,4,4
73,93,72,4,4
70,21,70,4,4
64,39,17,4,4
61,2,72,4,4
51,38,76,4,4
48,41,70,4,4
36,55,69,4,4
33,3,67,4,4
31,11,69,4,4
10,60,76,4,4
1,13,73,4,4
97,57,70,3,3
94,6,72,3,3
79,99,65,3,3
50,17,69,3,3
43,58,72,3,3
32,74,53,3,3
25,67,76,3,3
20,22,70,3,3
18,78,70,3,3
9,16,76,3,3
76,47,31,2,2
72,37,58,2,2
68,35,23,2,2
34,49,69,2,2
5,88,41,2,2
76,44,72,5,5
59,24,75,5,5
98,95,72,4,4
96,15,70,4,4
87,56,75,4,4
72,0,75,4,4
69,45,67,4,4
64,4,76,4,4
42,1,38,4,4
26,27,72,4,4
12,52,72,4,4
3,20,73,4,4
99,86,54,3,3
93,39,24,3,3
88,57,54,3,3
82,37,29,3,3
79,61,76,3,3
77,73,76,3,3
71,13,69,3,3
67,33,71,3,3
6,68,76,3,3
92,84,63,2,2
81,47,74,2,2
78,5,23,2,2
66,97,75,2,2
62,55,6,2,2
58,35,59,2,2
30,21,74,2,2
11,25,32,2,2
98,5,76,4,4
59,61,62,4,4
51,27,58,4,4
96,38,38,3,3
92,62,72,3,3
88,45,76,3,3
81,65,76,3,3
77,29,72,3,3
69,22,76,3,3
57,58,75,3,3
50,16,72,3,3
47,36,76,3,3
33,54,76,3,3
31,46,73,3,3
30,42,76,3,3
11,7,40,3,3
93,89,39,2,2
79,37,68,2,2
74,9,56,2,2
64,85,68,2,2
63,97,7,2,2
43,99,75,2,2
18,3,77,2,2
12,39,68,2,2
2,55,18,2,2
72,53,65,5,5
59,39,71,4,4
32,41,74,4,4
89,99,72,3,3
87,46,50,3,3
77,97,16,3,3
64,19,73,3,3
40,84,76,3,3
36,5,73,3,3
31,7,23,3,3
27,48,76,3,3
25,28,52,3,3
20,56,7,3,3
88,82,52,2,2
86,71,57,2,2
79,17,72,2,2
76,74,77,2,2
75,11,76,2,2
70,68,51,2,2
65,3,71,2,2
63,47,40,2,2
60,8,40,2,2
26,38,68,2,2
13,67,57,2,2
78,96,74,4,4
40,57,58,3,3
19,15,38,3,3
1,8,77,3,3
99,11,57,2,2
93,71,41,2,2
86,97,21,2,2
77,62,51,2,2
74,88,71,2,2
63,89,76,2,2
46,33,46,2,2
32,91,61,2,2
31,17,33,2,2
18,37,56,2,2
12,20,77,2,2
9,52,64,2,2
0,49,8,2,2
70,66,77,3,3
40,68,61,3,3
13,27,63,3,3
93,49,58,2,2
82,75,78,2,2
80,92,75,2,2
69,26,52,2,2
64,5,70,2,2
62,78,78,2,2
53,57,73,2,2
36,11,14,2,2
23,15,24,2,2
7,83,43,2,2
4,37,63,2,2
0,39,28,2,2
82,94,54,3,3
27,89,34,3,3
99,70,39,2,2
92,93,77,2,2
87,85,65,2,2
86,7,5,2,2
79,11,74,2,2
63,80,78,2,2
54,83,8,2,2
40,90,14,2,2
24,16,33,2,2
13,57,78,2,2
0,17,6,2,2
13,55,66,3,3
98,29,26,2,2
87,82,57,2,2
70,15,46,2,2
62,36,21,2,2
57,68,64,2,2
47,8,62,2,2
25,66,57,2,2
11,39,22,2,2
7,71,45,2,2
5,99,59,2,2
99,85,61,2,2
56,18,73,2,2
45,19,23,2,2
40,30,64,2,2
21,53,76,2,2
4,94,51,2,2
32,40,71,3,3
89,96,78,2,2
69,70,48,2,2
50,14,75,2,2
9,44,69,2,2
93,8,60,2,2
42,70,74,2,2
87,8,14,2,2
31,99,77,2,2
1,52,8,2,2
4,96,14,2,2
10,34,73,2,2
10,39,64,2,2
14,18,67,2,2
15,14,77,2,2
15,18,75,2,2
32,45,25,2,2
37,43,77,2,2
48,22,68,2,2
58,14,69,2,2
60,40,32,2,2
69,61,34,2,2
70,29,63,2,2
73,19,41,2,2
76,82,33,2,2
88,40,74,2,2
98,11,66,2,2
24,20,2,4,4
