src,dst,spec,used_slot,tfk_slot
0,9,17.0,5,4.0
0,10,35.0,7,6.0
0,13,4.0,5,4.0
0,28,57.0,6,5.0
0,41,30.0,3,2.0
0,42,26.0,4,3.0
0,47,12.0,5,4.0
0,53,42.0,7,6.0
0,55,51.0,6,5.0
0,59,73.0,7,6.0
0,66,68.0,5,4.0
0,80,63.0,4,3.0
1,8,7.0,3,2.0
1,19,22.0,4,3.0
1,52,0.0,2,1.0
1,65,2.0,2,1.0
1,78,42.0,5,4.0
1,91,47.0,3,2.0
2,10,26.0,3,2.0
2,55,12.0,2,1.0
2,56,42.0,6,5.0
3,17,26.0,5,4.0
3,20,7.0,4,3.0
3,21,31.0,7,6.0
3,30,44.0,5,4.0
3,48,20.0,6,5.0
3,55,73.0,7,6.0
3,82,69.0,4,3.0
4,2,4.0,5,4.0
4,7,60.0,2,1.0
4,14,55.0,5,4.0
4,19,69.0,5,4.0
4,24,18.0,4,3.0
4,25,9.0,5,4.0
4,49,22.0,6,5.0
4,56,28.0,6,5.0
4,73,0.0,2,1.0
4,83,14.0,4,3.0
4,94,2.0,2,1.0
5,99,12.0,2,1.0
6,2,67.0,4,3.0
6,15,45.0,3,2.0
6,37,72.0,8,7.0
6,41,0.0,2,1.0
6,47,24.0,9,8.0
6,52,39.0,6,5.0
6,60,48.0,6,5.0
6,62,63.0,4,3.0
6,78,33.0,6,5.0
7,50,31.0,5,4.0
7,54,0.0,6,5.0
7,71,20.0,2,1.0
7,72,41.0,5,4.0
7,73,18.0,2,1.0
7,75,54.0,6,5.0
7,77,6.0,6,5.0
7,83,36.0,2,1.0
7,84,62.0,5,4.0
7,91,67.0,4,3.0
7,94,22.0,9,8.0
8,17,11.0,4,3.0
9,8,31.0,5,4.0
9,16,27.0,3,2.0
9,20,43.0,3,2.0
9,26,49.0,9,8.0
9,27,60.0,8,7.0
9,71,0.0,7,6.0
9,72,7.0,6,5.0
9,80,13.0,4,3.0
9,87,22.0,5,4.0
9,91,36.0,4,3.0
10,1,50.0,8,7.0
10,32,29.0,6,5.0
10,46,62.0,3,2.0
10,58,65.0,4,3.0
