beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,927.0,195340.0,927.0,863.0,179540.0,863.0
0.005,924.0,201430.0,1931.15,858.0,182810.0,1772.05
0.01,921.0,201810.0,2939.1,851.0,183150.0,2682.5
0.015,907.0,203010.0,3952.15,858.0,185820.0,3645.3
0.02,899.0,203850.0,4976.0,852.0,184450.0,4541.0
0.025,896.0,204240.0,6002.0,851.0,185370.0,5485.25
0.03,879.0,204140.0,7003.2,845.0,185600.0,6413.0
0.035,884.0,204670.0,8047.45,849.0,185930.0,7356.55
0.04,873.0,204520.0,9053.8,853.0,185880.0,8288.2
0.045,874.0,204560.0,10079.2,850.0,183940.0,9127.3
0.05,874.0,204230.0,11085.5,851.0,185610.0,10131.5
0.055,872.0,204440.0,12116.2,854.0,185850.0,11075.75
0.06,874.0,204230.0,13127.8,848.0,187010.0,12068.6
0.065,883.0,204300.0,14162.5,847.0,184650.0,12849.25
0.07,867.0,204460.0,15179.2,848.0,186090.0,13874.3
0.075,881.0,204950.0,16252.25,851.0,185130.0,14735.75
0.08,864.0,204830.0,17250.4,847.0,184290.0,15590.2
0.085,850.0,204970.0,18272.45,848.0,185110.0,16582.35
0.09,863.0,204580.0,19275.2,852.0,186580.0,17644.2
0.095,871.0,204830.0,20329.85,848.0,184600.0,18385.0
0.1,854.0,204680.0,21322.0,853.0,185830.0,19436.0
0.15,843.0,205130.0,31612.5,842.0,185340.0,28643.0
0.2,848.0,205520.0,41952.0,847.0,186890.0,38225.0
0.25,845.0,205090.0,52117.5,844.0,186410.0,47446.5
0.3,856.0,205110.0,62389.0,845.0,186050.0,56660.0
0.35,853.0,204890.0,72564.5,849.0,186120.0,65991.0
0.4,861.0,204790.0,82777.0,851.0,185950.0,75231.0
0.45,830.0,205250.0,93192.5,844.0,186980.0,84985.0
0.5,839.0,204940.0,103309.0,843.0,186950.0,94318.0
0.55,813.0,205000.0,113563.0,839.0,184580.0,102358.0
0.6,852.0,205170.0,123954.0,847.0,186470.0,112729.0
0.65,860.0,204700.0,133915.0,855.0,185920.0,121703.0
0.7,854.0,205140.0,144452.0,842.0,186770.0,131581.0
0.75,843.0,204890.0,154510.5,841.0,185590.0,140033.5
0.8,859.0,204950.0,164819.0,850.0,186100.0,149730.0
0.85,847.0,204850.0,174969.5,853.0,185460.0,158494.0
0.9,833.0,205130.0,185450.0,839.0,185690.0,167960.0
0.95,845.0,204960.0,195557.0,839.0,183960.0,175601.0
1.0,845.0,204770.0,205615.0,838.0,183910.0,184748.0
10.0,858.0,205030.0,2051158.0,844.0,185090.0,1851744.0
20.0,855.0,204910.0,4099055.0,847.0,186840.0,3737647.0
30.0,832.0,205050.0,6152332.0,837.0,186710.0,5602137.0
40.0,858.0,205130.0,8206058.0,846.0,186270.0,7451646.0
50.0,851.0,205260.0,10263851.0,855.0,186400.0,9320855.0
60.0,842.0,204880.0,12293642.0,851.0,185140.0,11109251.0
70.0,848.0,204850.0,14340348.0,848.0,185800.0,13006848.0
80.0,852.0,204950.0,16396852.0,851.0,185970.0,14878451.0
90.0,850.0,204720.0,18425650.0,844.0,185150.0,16664344.0
100.0,844.0,205280.0,20528844.0,849.0,185900.0,18590849.0
