#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9309.0,993800.0,99389309.0,0.0,0.0,0.0,2695.0,976651.0,97667795.0
2.0,14706.0,1987569.0,198771606.0,0.0,0.0,0.0,14837.0,1916969.0,191711737.0
4.0,21118.0,3738238.0,373844918.0,0.0,0.0,0.0,21241.0,3692723.0,369293541.0
6.0,19930.0,4113265.0,411346430.0,0.0,0.0,0.0,20042.0,4078997.0,407919742.0
8.0,26637.0,4873463.0,487372937.0,0.0,0.0,0.0,26661.0,4842328.0,484259461.0
10.0,26666.0,4875293.0,487555966.0,0.0,0.0,0.0,26685.0,4845974.0,484624085.0
12.0,26666.0,4875293.0,487555966.0,0.0,0.0,0.0,26685.0,4845974.0,484624085.0
14.0,26693.0,4876952.0,487721893.0,0.0,0.0,0.0,26715.0,4847835.0,484810215.0
16.0,28963.0,4912830.0,491311963.0,0.0,0.0,0.0,28974.0,4895035.0,489532474.0
18.0,28963.0,4912830.0,491311963.0,0.0,0.0,0.0,28974.0,4895035.0,489532474.0
20.0,28989.0,4910880.0,491116989.0,0.0,0.0,0.0,28992.0,4893162.0,489345192.0
