#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9308.0,993669.0,99376208.0,0.0,0.0,0.0,2814.0,982949.0,98297714.0
2.0,14732.0,1988135.0,198828232.0,0.0,0.0,0.0,14797.0,1925280.0,192542797.0
4.0,21190.0,3747340.0,374755190.0,0.0,0.0,0.0,21302.0,3703346.0,370355902.0
6.0,20219.0,4116736.0,411693819.0,0.0,0.0,0.0,20265.0,4076732.0,407693465.0
8.0,26901.0,4861458.0,486172701.0,0.0,0.0,0.0,26913.0,4822096.0,482236513.0
10.0,26919.0,4862286.0,486255519.0,0.0,0.0,0.0,26929.0,4822544.0,482281329.0
12.0,26919.0,4862286.0,486255519.0,0.0,0.0,0.0,26929.0,4822544.0,482281329.0
14.0,26936.0,4863134.0,486340336.0,0.0,0.0,0.0,26952.0,4824435.0,482470452.0
16.0,29143.0,4898218.0,489850943.0,0.0,0.0,0.0,29157.0,4876704.0,487699557.0
18.0,29143.0,4898218.0,489850943.0,0.0,0.0,0.0,29157.0,4876704.0,487699557.0
20.0,29162.0,4900302.0,490059362.0,0.0,0.0,0.0,29168.0,4879972.0,488026368.0
