#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9311.0,994129.0,99422211.0,0.0,0.0,0.0,2779.0,984166.0,98419379.0
2.0,14947.0,1987717.0,198786647.0,0.0,0.0,0.0,5902.0,1926552.0,192661102.0
4.0,21683.0,3797583.0,379779983.0,0.0,0.0,0.0,21751.0,3736991.0,373720851.0
6.0,20474.0,4205965.0,420616974.0,0.0,0.0,0.0,20565.0,4166168.0,416637365.0
8.0,27504.0,5120262.0,512053704.0,0.0,0.0,0.0,27579.0,5070819.0,507109479.0
10.0,27521.0,5122181.0,512245621.0,0.0,0.0,0.0,27618.0,5075790.0,507606618.0
12.0,27521.0,5122181.0,512245621.0,0.0,0.0,0.0,27618.0,5075790.0,507606618.0
14.0,27539.0,5124080.0,512435539.0,0.0,0.0,0.0,27621.0,5077223.0,507749921.0
16.0,30144.0,5166744.0,516704544.0,0.0,0.0,0.0,30224.0,5131466.0,513176824.0
18.0,30144.0,5166744.0,516704544.0,0.0,0.0,0.0,30224.0,5131466.0,513176824.0
20.0,30181.0,5171588.0,517188981.0,0.0,0.0,0.0,30244.0,5131759.0,513206144.0
