#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9420.0,994238.0,99433220.0,0.0,0.0,0.0,2807.0,984729.0,98475707.0
2.0,15001.0,1988369.0,198851901.0,0.0,0.0,0.0,5933.0,1932091.0,193215033.0
4.0,21895.0,3801553.0,380177195.0,0.0,0.0,0.0,21946.0,3750917.0,375113646.0
6.0,20631.0,4232884.0,423309031.0,0.0,0.0,0.0,20738.0,4185562.0,418576938.0
8.0,27863.0,5091868.0,509214663.0,0.0,0.0,0.0,27832.0,5047060.0,504733832.0
10.0,27887.0,5093650.0,509392887.0,0.0,0.0,0.0,27858.0,5048226.0,504850458.0
12.0,27887.0,5093650.0,509392887.0,0.0,0.0,0.0,27858.0,5048226.0,504850458.0
14.0,27911.0,5095425.0,509570411.0,0.0,0.0,0.0,27882.0,5051193.0,505147182.0
16.0,30190.0,5147149.0,514745090.0,0.0,0.0,0.0,30210.0,5124635.0,512493710.0
18.0,30190.0,5147149.0,514745090.0,0.0,0.0,0.0,30210.0,5124635.0,512493710.0
20.0,30221.0,5148013.0,514831521.0,0.0,0.0,0.0,30233.0,5121098.0,512140033.0
