#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9217.0,992535.0,99262717.0,0.0,0.0,0.0,2704.0,980474.0,98050104.0
2.0,14483.0,1986845.0,198698983.0,0.0,0.0,0.0,5923.0,1914693.0,191475223.0
4.0,20819.0,3717024.0,371723219.0,0.0,0.0,0.0,20948.0,3668069.0,366827848.0
6.0,19799.0,4084746.0,408494399.0,0.0,0.0,0.0,19923.0,4053082.0,405328123.0
8.0,26447.0,4814146.0,481441047.0,0.0,0.0,0.0,26442.0,4777806.0,477807042.0
10.0,26465.0,4815490.0,481575465.0,0.0,0.0,0.0,26470.0,4780621.0,478088570.0
12.0,26465.0,4815490.0,481575465.0,0.0,0.0,0.0,26470.0,4780621.0,478088570.0
14.0,26484.0,4816841.0,481710584.0,0.0,0.0,0.0,26481.0,4781258.0,478152281.0
16.0,28540.0,4860995.0,486128040.0,0.0,0.0,0.0,28544.0,4843664.0,484394944.0
18.0,28540.0,4860995.0,486128040.0,0.0,0.0,0.0,28544.0,4843664.0,484394944.0
20.0,28557.0,4861012.0,486129757.0,0.0,0.0,0.0,28555.0,4841673.0,484195855.0
