beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0001,220.0,187500.0,238.75,0.0,0.0,0.0
0.0002,219.0,195250.0,258.05,0.0,0.0,0.0
0.0003,219.0,194250.0,277.275,0.0,0.0,0.0
0.0004,219.0,194750.0,296.9,219.0,194750.0,296.9
0.0005,213.0,203000.0,314.5,0.0,0.0,0.0
0.0006,213.0,205000.0,336.0,0.0,0.0,0.0
0.0007,212.0,206250.0,356.375,212.0,206250.0,356.375
0.0008,213.0,208000.0,379.4,0.0,0.0,0.0
0.0009,212.0,207000.0,398.3,0.0,0.0,0.0
0.001,209.0,210500.0,419.5,0.0,0.0,0.0
0.0011,210.0,209000.0,439.9,0.0,0.0,0.0
0.0012,210.0,210500.0,462.6,210.0,210500.0,462.6
0.0013,209.0,215250.0,488.825,207.0,214750.0,486.175
0.0014,209.0,210250.0,503.35,0.0,0.0,0.0
0.0015,208.0,216500.0,532.75,206.0,216000.0,530.0
0.0016,203.0,218750.0,553.0,0.0,0.0,0.0
0.0017,203.0,212250.0,563.825,203.0,212250.0,563.825
0.0018,199.0,217750.0,590.95,0.0,0.0,0.0
0.0019,200.0,218000.0,614.2,0.0,0.0,0.0
0.002,198.0,218750.0,635.5,197.0,218500.0,634.0
0.0021,188.0,224500.0,659.45,188.0,224500.0,659.45
0.0022,196.0,219250.0,678.35,196.0,219250.0,678.35
0.0023,207.0,214750.0,700.925,0.0,0.0,0.0
0.0024,197.0,219250.0,723.2,196.0,219000.0,721.6
0.0025,199.0,218750.0,745.875,0.0,0.0,0.0
0.0026,193.0,221000.0,767.6,192.0,220750.0,765.95
0.0027,201.0,218500.0,790.95,0.0,0.0,0.0
0.0028,191.0,223250.0,816.1,0.0,0.0,0.0
0.0029,193.0,221000.0,833.9,0.0,0.0,0.0
0.003,194.0,221500.0,858.5,192.0,221000.0,855.0
0.0031,190.0,222750.0,880.525,189.0,222500.0,878.75
0.0032,185.0,224750.0,904.2,0.0,0.0,0.0
0.0033,180.0,226750.0,928.275,0.0,0.0,0.0
0.0034,192.0,222000.0,946.8,190.0,221500.0,943.1
0.0035,191.0,223250.0,972.375,0.0,0.0,0.0
0.0036,188.0,224500.0,996.2,187.0,224250.0,994.3
0.0037,180.0,225500.0,1014.35,0.0,0.0,0.0
0.0038,181.0,226500.0,1041.7,0.0,0.0,0.0
0.0039,189.0,223750.0,1061.625,188.0,222750.0,1056.725
0.004,186.0,225250.0,1087.0,0.0,0.0,0.0
0.0041,180.0,227000.0,1110.7,179.0,226750.0,1108.675
0.0042,178.0,228750.0,1138.75,0.0,0.0,0.0
0.0043,178.0,225500.0,1147.65,177.0,225000.0,1144.5
0.0044,187.0,223500.0,1170.4,0.0,0.0,0.0
0.0045,180.0,227000.0,1201.5,180.0,227000.0,1201.5
0.0046,174.0,227000.0,1218.2,172.0,226500.0,1213.9
0.0047,185.0,225250.0,1243.675,184.0,225000.0,1241.5
0.0048,182.0,224750.0,1260.8,182.0,224750.0,1260.8
0.0049,180.0,228000.0,1297.2,0.0,0.0,0.0
