#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2351.0,877843.0,87786651.0,0.0,0.0,0.0,2499.0,837505.0,83752999.0
2.0,4378.0,1557027.0,155707078.0,0.0,0.0,0.0,4253.0,1445399.0,144544153.0
4.0,7869.0,2414903.0,241498169.0,0.0,0.0,0.0,6816.0,2250605.0,225067316.0
6.0,8919.0,2679415.0,267950419.0,0.0,0.0,0.0,8221.0,2495425.0,249550721.0
8.0,11526.0,3161827.0,316194226.0,0.0,0.0,0.0,10473.0,2927277.0,292738173.0
10.0,11544.0,3164817.0,316493244.0,0.0,0.0,0.0,10327.0,2908465.0,290856827.0
12.0,11544.0,3164817.0,316493244.0,0.0,0.0,0.0,10327.0,2908465.0,290856827.0
14.0,11562.0,3166619.0,316673462.0,0.0,0.0,0.0,10451.0,2930920.0,293102451.0
16.0,13225.0,3428393.0,342852525.0,0.0,0.0,0.0,12915.0,3191965.0,319209415.0
18.0,13225.0,3428393.0,342852525.0,0.0,0.0,0.0,12915.0,3191965.0,319209415.0
20.0,13231.0,3429594.0,342972631.0,0.0,0.0,0.0,12929.0,3200439.0,320056829.0
