#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2419.0,877614.0,87763819.0,0.0,0.0,0.0,2493.0,841808.0,84183293.0
2.0,4294.0,1565423.0,156546594.0,0.0,0.0,0.0,4280.0,1462294.0,146233680.0
4.0,7810.0,2427502.0,242758010.0,0.0,0.0,0.0,7181.0,2273345.0,227341681.0
6.0,8907.0,2686905.0,268699407.0,0.0,0.0,0.0,8248.0,2528350.0,252843248.0
8.0,11595.0,3159851.0,315996695.0,0.0,0.0,0.0,10635.0,2957551.0,295765735.0
10.0,11614.0,3162348.0,316246414.0,0.0,0.0,0.0,10465.0,2930179.0,293028365.0
12.0,11614.0,3162348.0,316246414.0,0.0,0.0,0.0,10465.0,2930179.0,293028365.0
14.0,11632.0,3164833.0,316494932.0,0.0,0.0,0.0,10573.0,2949914.0,295001973.0
16.0,13214.0,3422472.0,342260414.0,0.0,0.0,0.0,12838.0,3190548.0,319067638.0
18.0,13214.0,3422472.0,342260414.0,0.0,0.0,0.0,12838.0,3190548.0,319067638.0
20.0,13223.0,3423675.0,342380723.0,0.0,0.0,0.0,12942.0,3199703.0,319983242.0
