#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2407.0,877258.0,87728207.0,0.0,0.0,0.0,2494.0,839626.0,83965094.0
2.0,4310.0,1563325.0,156336810.0,0.0,0.0,0.0,4204.0,1461028.0,146107004.0
4.0,7786.0,2431001.0,243107886.0,0.0,0.0,0.0,6808.0,2276407.0,227647508.0
6.0,8873.0,2701705.0,270179373.0,0.0,0.0,0.0,8216.0,2534088.0,253417016.0
8.0,11582.0,3182960.0,318307582.0,0.0,0.0,0.0,10571.0,2973610.0,297371571.0
10.0,11597.0,3186171.0,318628697.0,0.0,0.0,0.0,10320.0,2928550.0,292865320.0
12.0,11597.0,3186171.0,318628697.0,0.0,0.0,0.0,10320.0,2928550.0,292865320.0
14.0,11615.0,3188574.0,318869015.0,0.0,0.0,0.0,10509.0,2962870.0,296297509.0
16.0,13204.0,3457847.0,345797904.0,0.0,0.0,0.0,12897.0,3211879.0,321200797.0
18.0,13204.0,3457847.0,345797904.0,0.0,0.0,0.0,12897.0,3211879.0,321200797.0
20.0,13209.0,3458848.0,345898009.0,0.0,0.0,0.0,12979.0,3236113.0,323624279.0
