beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,241.0,181000.0,241.0,0.0,0.0,0.0
0.005,189.0,223250.0,1305.25,189.0,223250.0,1305.25
0.01,171.0,227000.0,2441.0,169.0,226500.0,2434.0
0.015,177.0,227250.0,3585.75,0.0,0.0,0.0
0.02,154.0,230500.0,4764.0,149.0,228500.0,4719.0
0.025,149.0,231750.0,5942.75,148.0,231500.0,5935.5
0.03,148.0,229750.0,7040.5,146.0,229250.0,7023.5
0.035,156.0,231500.0,8258.5,155.0,231250.0,8248.75
0.04,156.0,231500.0,9416.0,155.0,231250.0,9405.0
0.045,155.0,232250.0,10606.25,153.0,231750.0,10581.75
0.05,156.0,231500.0,11731.0,154.0,231000.0,11704.0
0.055,156.0,230250.0,12819.75,153.0,228750.0,12734.25
0.06,154.0,231000.0,14014.0,151.0,229500.0,13921.0
0.065,142.0,232500.0,15254.5,141.0,231750.0,15204.75
0.07,151.0,231750.0,16373.5,150.0,231500.0,16355.0
0.075,156.0,231500.0,17518.5,154.0,231000.0,17479.0
0.08,147.0,232250.0,18727.0,146.0,232000.0,18706.0
0.085,163.0,230750.0,19776.75,0.0,0.0,0.0
0.09,138.0,232250.0,21040.5,135.0,231250.0,20947.5
0.095,155.0,230750.0,22076.25,154.0,229750.0,21980.25
0.1,153.0,230500.0,23203.0,0.0,0.0,0.0
0.15,153.0,231250.0,34840.5,150.0,230500.0,34725.0
0.2,154.0,231750.0,46504.0,0.0,0.0,0.0
0.25,156.0,232000.0,58156.0,0.0,0.0,0.0
0.3,148.0,232000.0,69748.0,147.0,231750.0,69672.0
0.35,152.0,230500.0,80827.0,150.0,230000.0,80650.0
0.4,141.0,232250.0,93041.0,137.0,231250.0,92637.0
0.45,150.0,230750.0,103987.5,149.0,230500.0,103874.0
0.5,156.0,231500.0,115906.0,155.0,231250.0,115780.0
0.55,155.0,230750.0,127067.5,151.0,229000.0,126101.0
0.6,138.0,232500.0,139638.0,134.0,230500.0,138434.0
0.65,154.0,231250.0,150466.5,151.0,229750.0,149488.5
0.7,144.0,232000.0,162544.0,141.0,231000.0,161841.0
0.75,122.0,231250.0,173559.5,0.0,0.0,0.0
0.8,152.0,232000.0,185752.0,150.0,231500.0,185350.0
0.85,154.0,231250.0,196716.5,150.0,229500.0,195225.0
0.9,150.0,231500.0,208500.0,149.0,231250.0,208274.0
0.95,156.0,231750.0,220318.5,150.0,230250.0,218887.5
1.0,150.0,231500.0,231650.0,149.0,231250.0,231399.0
10.0,153.0,231000.0,2310153.0,0.0,0.0,0.0
20.0,153.0,231000.0,4620153.0,0.0,0.0,0.0
30.0,150.0,231500.0,6945150.0,150.0,231500.0,6945150.0
40.0,150.0,231500.0,9260150.0,149.0,231250.0,9250149.0
50.0,149.0,231750.0,11587649.0,148.0,231500.0,11575148.0
60.0,150.0,231500.0,13890150.0,149.0,231250.0,13875149.0
70.0,151.0,231250.0,16187651.0,148.0,229750.0,16082648.0
80.0,150.0,231500.0,18520150.0,147.0,230750.0,18460147.0
90.0,149.0,231750.0,20857649.0,148.0,231500.0,20835148.0
100.0,139.0,231500.0,23150139.0,136.0,230500.0,23050136.0
