beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,242.0,182250.0,242.0,0.0,0.0,0.0
0.005,200.0,227750.0,1338.75,0.0,0.0,0.0
0.01,197.0,227750.0,2474.5,0.0,0.0,0.0
0.015,194.0,225500.0,3576.5,0.0,0.0,0.0
0.02,183.0,230250.0,4788.0,0.0,0.0,0.0
0.025,185.0,231500.0,5972.5,0.0,0.0,0.0
0.03,185.0,230500.0,7100.0,0.0,0.0,0.0
0.035,182.0,230750.0,8258.25,0.0,0.0,0.0
0.04,175.0,230750.0,9405.0,0.0,0.0,0.0
0.045,178.0,231250.0,10584.25,0.0,0.0,0.0
0.05,177.0,228750.0,11614.5,0.0,0.0,0.0
0.055,177.0,230000.0,12827.0,0.0,0.0,0.0
0.06,181.0,231750.0,14086.0,0.0,0.0,0.0
0.065,171.0,232500.0,15283.5,0.0,0.0,0.0
0.07,167.0,230750.0,16319.5,0.0,0.0,0.0
0.075,177.0,232000.0,17577.0,0.0,0.0,0.0
0.08,167.0,231250.0,18667.0,0.0,0.0,0.0
0.085,159.0,229750.0,19687.75,0.0,0.0,0.0
0.09,170.0,232250.0,21072.5,0.0,0.0,0.0
0.095,164.0,230750.0,22085.25,0.0,0.0,0.0
0.1,173.0,231500.0,23323.0,0.0,0.0,0.0
0.15,173.0,230250.0,34710.5,0.0,0.0,0.0
0.2,157.0,231250.0,46407.0,0.0,0.0,0.0
0.25,144.0,228250.0,57206.5,0.0,0.0,0.0
0.3,166.0,231000.0,69466.0,0.0,0.0,0.0
0.35,172.0,229250.0,80409.5,0.0,0.0,0.0
0.4,170.0,229250.0,91870.0,0.0,0.0,0.0
0.45,162.0,229750.0,103549.5,0.0,0.0,0.0
0.5,179.0,229750.0,115054.0,0.0,0.0,0.0
0.55,166.0,232250.0,127903.5,0.0,0.0,0.0
0.6,155.0,233250.0,140105.0,0.0,0.0,0.0
0.65,158.0,232500.0,151283.0,0.0,0.0,0.0
0.7,144.0,229500.0,160794.0,0.0,0.0,0.0
0.75,154.0,227750.0,170966.5,0.0,0.0,0.0
0.8,157.0,231250.0,185157.0,0.0,0.0,0.0
0.85,154.0,229250.0,195016.5,0.0,0.0,0.0
0.9,164.0,231750.0,208739.0,0.0,0.0,0.0
0.95,154.0,229750.0,218416.5,0.0,0.0,0.0
1.0,161.0,227250.0,227411.0,0.0,0.0,0.0
10.0,170.0,231750.0,2317670.0,0.0,0.0,0.0
20.0,164.0,232500.0,4650164.0,0.0,0.0,0.0
30.0,168.0,228500.0,6855168.0,0.0,0.0,0.0
40.0,150.0,230750.0,9230150.0,0.0,0.0,0.0
50.0,157.0,230250.0,11512657.0,0.0,0.0,0.0
60.0,161.0,232000.0,13920161.0,0.0,0.0,0.0
70.0,161.0,231750.0,16222661.0,0.0,0.0,0.0
80.0,152.0,229250.0,18340152.0,0.0,0.0,0.0
90.0,146.0,229750.0,20677646.0,0.0,0.0,0.0
100.0,156.0,229500.0,22950156.0,0.0,0.0,0.0
