beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,279.0,183500.0,279.0,0.0,0.0,0.0
0.005,249.0,219750.0,1347.75,0.0,0.0,0.0
0.01,242.0,220500.0,2447.0,240.0,218000.0,2420.0
0.015,242.0,222750.0,3583.25,240.0,222250.0,3573.75
0.02,235.0,224500.0,4725.0,0.0,0.0,0.0
0.025,216.0,228500.0,5928.5,0.0,0.0,0.0
0.03,217.0,224000.0,6937.0,0.0,0.0,0.0
0.035,214.0,227000.0,8159.0,213.0,226750.0,8149.25
0.04,187.0,228000.0,9307.0,186.0,226500.0,9246.0
0.045,213.0,227250.0,10439.25,212.0,225750.0,10370.75
0.05,206.0,226750.0,11543.5,0.0,0.0,0.0
0.055,201.0,225250.0,12589.75,0.0,0.0,0.0
0.06,194.0,227250.0,13829.0,0.0,0.0,0.0
0.065,208.0,225250.0,14849.25,208.0,225250.0,14849.25
0.07,186.0,226250.0,16023.5,186.0,226250.0,16023.5
0.075,176.0,226250.0,17144.75,174.0,225750.0,17105.25
0.08,169.0,219500.0,17729.0,168.0,219000.0,17688.0
0.085,201.0,227750.0,19559.75,198.0,226250.0,19429.25
0.09,173.0,224500.0,20378.0,171.0,223250.0,20263.5
0.095,150.0,224000.0,21430.0,0.0,0.0,0.0
0.1,177.0,226250.0,22802.0,174.0,225500.0,22724.0
0.15,159.0,225000.0,33909.0,157.0,223250.0,33644.5
0.2,198.0,223000.0,44798.0,0.0,0.0,0.0
0.25,160.0,223750.0,56097.5,0.0,0.0,0.0
0.3,166.0,229000.0,68866.0,165.0,227500.0,68415.0
0.35,149.0,224500.0,78724.0,0.0,0.0,0.0
0.4,172.0,226250.0,90672.0,171.0,226000.0,90571.0
0.45,185.0,223000.0,100535.0,185.0,223000.0,100535.0
0.5,169.0,229000.0,114669.0,166.0,227500.0,113916.0
0.55,151.0,223250.0,122938.5,149.0,222750.0,122661.5
0.6,184.0,224250.0,134734.0,0.0,0.0,0.0
0.65,169.0,226250.0,147231.5,166.0,224750.0,146253.5
0.7,133.0,224500.0,157283.0,133.0,224500.0,157283.0
0.75,138.0,226250.0,169825.5,137.0,226000.0,169637.0
0.8,168.0,223250.0,178768.0,166.0,222750.0,178366.0
0.85,145.0,225500.0,191820.0,143.0,223500.0,190118.0
0.9,147.0,224000.0,201747.0,144.0,222500.0,200394.0
0.95,150.0,224250.0,213187.5,149.0,224000.0,212949.0
1.0,177.0,229500.0,229677.0,174.0,228750.0,228924.0
10.0,185.0,230500.0,2305185.0,180.0,227500.0,2275180.0
20.0,182.0,226750.0,4535182.0,179.0,225000.0,4500179.0
30.0,165.0,231500.0,6945165.0,162.0,229500.0,6885162.0
40.0,150.0,225000.0,9000150.0,146.0,223000.0,8920146.0
50.0,187.0,228000.0,11400187.0,187.0,228000.0,11400187.0
60.0,172.0,227250.0,13635172.0,171.0,226750.0,13605171.0
70.0,162.0,228250.0,15977662.0,160.0,226500.0,15855160.0
80.0,158.0,226500.0,18120158.0,155.0,225750.0,18060155.0
90.0,169.0,227750.0,20497669.0,166.0,226500.0,20385166.0
100.0,179.0,223000.0,22300179.0,175.0,220750.0,22075175.0
