beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,229.0,175250.0,229.0,0.0,0.0,0.0
0.005,173.0,224000.0,1293.0,172.0,223750.0,1290.75
0.01,156.0,228750.0,2443.5,155.0,227500.0,2430.0
0.015,134.0,229750.0,3580.25,132.0,228250.0,3555.75
0.02,145.0,230750.0,4760.0,144.0,230500.0,4754.0
0.025,134.0,230500.0,5896.5,131.0,229500.0,5868.5
0.03,124.0,228750.0,6986.5,122.0,228250.0,6969.5
0.035,139.0,228250.0,8127.75,0.0,0.0,0.0
0.04,123.0,230750.0,9353.0,123.0,230750.0,9353.0
0.045,139.0,229750.0,10477.75,135.0,226500.0,10327.5
0.05,151.0,229000.0,11601.0,150.0,228750.0,11587.5
0.055,125.0,229250.0,12733.75,125.0,229250.0,12733.75
0.06,129.0,228750.0,13854.0,128.0,228500.0,13838.0
0.065,122.0,230750.0,15120.75,118.0,229750.0,15051.75
0.07,143.0,230000.0,16243.0,142.0,229000.0,16172.0
0.075,144.0,229000.0,17319.0,140.0,227750.0,17221.25
0.08,133.0,230000.0,18533.0,132.0,229750.0,18512.0
0.085,129.0,231500.0,19806.5,127.0,229750.0,19655.75
0.09,116.0,232500.0,21041.0,114.0,231250.0,20926.5
0.095,132.0,229750.0,21958.25,132.0,229750.0,21958.25
0.1,114.0,230500.0,23164.0,113.0,230250.0,23138.0
0.15,133.0,229500.0,34558.0,131.0,228000.0,34331.0
0.2,128.0,229750.0,46078.0,126.0,228500.0,45826.0
0.25,131.0,231250.0,57943.5,128.0,229500.0,57503.0
0.3,146.0,230000.0,69146.0,145.0,229750.0,69070.0
0.35,130.0,229000.0,80280.0,127.0,228250.0,80014.5
0.4,109.0,231750.0,92809.0,103.0,226750.0,90803.0
0.45,141.0,230500.0,103866.0,141.0,230500.0,103866.0
0.5,125.0,229250.0,114750.0,125.0,229250.0,114750.0
0.55,136.0,230250.0,126773.5,135.0,229750.0,126497.5
0.6,135.0,230000.0,138135.0,134.0,229000.0,137534.0
0.65,127.0,230000.0,149627.0,126.0,229750.0,149463.5
0.7,131.0,229750.0,160956.0,0.0,0.0,0.0
0.75,118.0,230750.0,173180.5,116.0,229250.0,172053.5
0.8,138.0,231500.0,185338.0,136.0,230750.0,184736.0
0.85,119.0,230750.0,196256.5,118.0,230500.0,196043.0
0.9,130.0,229750.0,206905.0,130.0,229750.0,206905.0
0.95,133.0,230250.0,218870.5,129.0,227750.0,216491.5
1.0,123.0,230250.0,230373.0,122.0,229250.0,229372.0
10.0,115.0,230750.0,2307615.0,110.0,227750.0,2277610.0
20.0,139.0,231500.0,4630139.0,135.0,230250.0,4605135.0
30.0,149.0,230000.0,6900149.0,0.0,0.0,0.0
40.0,128.0,228500.0,9140128.0,126.0,227000.0,9080126.0
50.0,131.0,229750.0,11487631.0,131.0,229750.0,11487631.0
60.0,124.0,230500.0,13830124.0,123.0,230250.0,13815123.0
70.0,119.0,231500.0,16205119.0,119.0,231500.0,16205119.0
80.0,134.0,232000.0,18560134.0,132.0,230750.0,18460132.0
90.0,135.0,231500.0,20835135.0,135.0,231500.0,20835135.0
100.0,143.0,230500.0,23050143.0,141.0,229250.0,22925141.0
