Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,30344,0,0,0,16947,0,0,0,30545,0,32372,
0,0,29211,0,0,0,16670,0,0,0,29412,0,30941,
0,0,29758,0,0,0,16865,0,0,0,29979,0,31631,
0,0,29900,0,0,0,16760,0,0,0,30134,0,31974,
0,0,28626,0,0,0,16601,0,0,0,28830,0,30200,
0,0,28322,0,0,0,16508,0,0,0,28509,0,29833,
0,0,29257,0,0,0,16716,0,0,0,29463,0,31079,
0,0,27748,0,0,0,16211,0,0,0,27966,0,29305,
0,0,28149,0,0,0,16476,0,0,0,28353,0,29721,
0,0,29812,0,0,0,16806,0,0,0,29979,0,31795,
0,0,29272,0,0,0,16615,0,0,0,29475,0,31203,
0,0,29722,0,0,0,16715,0,0,0,29953,0,31690,
0,0,30838,0,0,0,17176,0,0,0,31063,0,33016,
0,0,30238,0,0,0,17021,0,0,0,30438,0,32301,
0,0,29279,0,0,0,16684,0,0,0,29479,0,31068,
0,0,29523,0,0,0,16742,0,0,0,29723,0,31269,
0,0,28741,0,0,0,16693,0,0,0,28908,0,30150,
0,0,29053,0,0,0,16664,0,0,0,29282,0,30811,
0,0,29138,0,0,0,16634,0,0,0,29349,0,30993,
0,0,27340,0,0,0,16076,0,0,0,27515,0,28879,
