Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,30492,0,0,0,17900,0,0,0,30626,0,31106,
0,0,30793,0,0,0,17850,0,0,0,30943,0,31349,
0,0,30167,0,0,0,17674,0,0,0,30294,0,30738,
0,0,29146,0,0,0,17581,0,0,0,29264,0,29528,
0,0,27891,0,0,0,17255,0,0,0,27989,0,28201,
0,0,30999,0,0,0,17859,0,0,0,31142,0,31612,
0,0,30457,0,0,0,17921,0,0,0,30583,0,30924,
0,0,31450,0,0,0,17955,0,0,0,31599,0,32109,
0,0,29867,0,0,0,17704,0,0,0,29980,0,30397,
0,0,31009,0,0,0,18318,0,0,0,31154,0,31619,
0,0,29222,0,0,0,17491,0,0,0,29354,0,29710,
0,0,28255,0,0,0,17529,0,0,0,28373,0,28651,
0,0,32625,0,0,0,18229,0,0,0,32778,0,33493,
0,0,31186,0,0,0,17948,0,0,0,31367,0,31901,
0,0,30637,0,0,0,17881,0,0,0,30800,0,31323,
0,0,33274,0,0,0,18240,0,0,0,33474,0,34281,
0,0,31328,0,0,0,18156,0,0,0,31466,0,32063,
0,0,30947,0,0,0,17849,0,0,0,31120,0,31613,
0,0,30938,0,0,0,17880,0,0,0,31089,0,31561,
0,0,29857,0,0,0,17595,0,0,0,29960,0,30267,
