Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,16018,0,0,0,12062,0,0,0,16082,0,31508,
0,0,15438,0,0,0,11654,0,0,0,15495,0,30257,
0,0,15808,0,0,0,11852,0,0,0,15846,0,30889,
0,0,15991,0,0,0,11941,0,0,0,16040,0,31685,
0,0,15767,0,0,0,11867,0,0,0,15811,0,31056,
0,0,16693,0,0,0,12360,0,0,0,16750,0,34032,
0,0,16145,0,0,0,12089,0,0,0,16185,0,31819,
0,0,15815,0,0,0,11884,0,0,0,15868,0,31135,
0,0,15816,0,0,0,11919,0,0,0,15853,0,30580,
0,0,15742,0,0,0,11842,0,0,0,15783,0,30772,
0,0,16831,0,0,0,12600,0,0,0,16881,0,34593,
0,0,14925,0,0,0,11444,0,0,0,14995,0,28806,
0,0,15498,0,0,0,11658,0,0,0,15546,0,30225,
0,0,15537,0,0,0,11666,0,0,0,15601,0,30534,
0,0,15844,0,0,0,11871,0,0,0,15890,0,31200,
0,0,15919,0,0,0,11975,0,0,0,15967,0,31576,
0,0,15248,0,0,0,11522,0,0,0,15305,0,29320,
0,0,15476,0,0,0,11682,0,0,0,15507,0,29901,
0,0,15628,0,0,0,11795,0,0,0,15692,0,30514,
0,0,16044,0,0,0,11983,0,0,0,16102,0,31750,
