Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,30261,0,0,0,16852,0,0,0,30447,0,31698,
0,0,28573,0,0,0,16363,0,0,0,28737,0,29644,
0,0,28338,0,0,0,16343,0,0,0,28493,0,29295,
0,0,29391,0,0,0,16510,0,0,0,29582,0,30717,
0,0,30868,0,0,0,16924,0,0,0,31081,0,32504,
0,0,30766,0,0,0,17019,0,0,0,30954,0,32199,
0,0,29286,0,0,0,16619,0,0,0,29474,0,30481,
0,0,29481,0,0,0,16631,0,0,0,29648,0,30784,
0,0,27774,0,0,0,16169,0,0,0,27925,0,28694,
0,0,29460,0,0,0,16615,0,0,0,29656,0,30576,
0,0,29782,0,0,0,16705,0,0,0,29944,0,31028,
0,0,29441,0,0,0,16549,0,0,0,29619,0,30625,
0,0,30780,0,0,0,16908,0,0,0,31007,0,32428,
0,0,29201,0,0,0,16584,0,0,0,29399,0,30424,
0,0,29456,0,0,0,16679,0,0,0,29638,0,30721,
0,0,28745,0,0,0,16400,0,0,0,28909,0,29817,
0,0,29761,0,0,0,16659,0,0,0,29955,0,31109,
0,0,28650,0,0,0,16366,0,0,0,28828,0,29725,
0,0,29935,0,0,0,16911,0,0,0,30103,0,31068,
0,0,31168,0,0,0,17028,0,0,0,31377,0,32844,
