Arch2_bench1,Arch2_bench2,Arch2_sa,Arch2_ff,Arch4_bench1,Arch4_bench2,Arch4_sa,Arch4_ff,Arch5_bench1,Arch5_bench2,Arch5_sa,Arch5_ff,total_cnk,
0,0,31722,0,0,0,17909,0,0,0,31855,0,32227,
0,0,31632,0,0,0,18007,0,0,0,31758,0,31994,
0,0,31786,0,0,0,18080,0,0,0,31931,0,32236,
0,0,30423,0,0,0,17888,0,0,0,30512,0,30745,
0,0,29435,0,0,0,17546,0,0,0,29519,0,29656,
0,0,30364,0,0,0,17816,0,0,0,30447,0,30627,
0,0,32484,0,0,0,18078,0,0,0,32613,0,33030,
0,0,30640,0,0,0,17736,0,0,0,30760,0,30988,
0,0,29958,0,0,0,17599,0,0,0,30042,0,30196,
0,0,30026,0,0,0,17748,0,0,0,30125,0,30334,
0,0,30182,0,0,0,17685,0,0,0,30271,0,30470,
0,0,29363,0,0,0,17480,0,0,0,29466,0,29552,
0,0,30648,0,0,0,17875,0,0,0,30751,0,30957,
0,0,30251,0,0,0,17760,0,0,0,30342,0,30512,
0,0,31784,0,0,0,17839,0,0,0,31945,0,32290,
0,0,30534,0,0,0,17988,0,0,0,30621,0,30843,
0,0,29925,0,0,0,17737,0,0,0,29994,0,30162,
0,0,33084,0,0,0,18310,0,0,0,33241,0,33700,
0,0,30338,0,0,0,17656,0,0,0,30448,0,30609,
0,0,29971,0,0,0,17839,0,0,0,30051,0,30244,
