#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9217.0,406964.0,9217.0,0.0,0.0,0.0,8612.0,346664.0,8612.0
2.0,14642.0,1129133.0,14642.0,0.0,0.0,0.0,13508.0,910664.0,13508.0
4.0,21882.0,2667650.0,21882.0,0.0,0.0,0.0,19957.0,2088464.0,19957.0
6.0,26191.0,3881859.0,26191.0,0.0,0.0,0.0,24635.0,3758650.0,24635.0
8.0,28484.0,4619863.0,28484.0,0.0,0.0,0.0,27626.0,4542151.0,27626.0
10.0,29235.0,4865350.0,29235.0,0.0,0.0,0.0,29028.0,4841164.0,29028.0
12.0,29251.0,4869264.0,29251.0,0.0,0.0,0.0,29251.0,4869264.0,29251.0
14.0,29251.0,4869264.0,29251.0,0.0,0.0,0.0,29251.0,4869264.0,29251.0
16.0,29251.0,4869264.0,29251.0,0.0,0.0,0.0,29251.0,4869264.0,29251.0
18.0,29251.0,4869264.0,29251.0,0.0,0.0,0.0,29251.0,4869264.0,29251.0
20.0,29251.0,4869264.0,29251.0,0.0,0.0,0.0,29251.0,4869264.0,29251.0
