#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9605.0,371034.0,9605.0,0.0,0.0,0.0,9157.0,325434.0,9157.0
2.0,15410.0,1078572.0,15410.0,0.0,0.0,0.0,14160.0,872534.0,14160.0
4.0,23325.0,2633721.0,23325.0,0.0,0.0,0.0,21319.0,2079434.0,21319.0
6.0,28373.0,3991032.0,28373.0,0.0,0.0,0.0,26577.0,3277034.0,26577.0
8.0,31292.0,4933133.0,31292.0,0.0,0.0,0.0,30095.0,4821788.0,30095.0
10.0,32400.0,5311809.0,32400.0,0.0,0.0,0.0,31912.0,5258015.0,31912.0
12.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
14.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
16.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
18.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
20.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
