#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9467.0,383343.0,9467.0,0.0,0.0,0.0,8842.0,321743.0,8842.0
2.0,15080.0,1099361.0,15080.0,0.0,0.0,0.0,13850.0,881343.0,13850.0
4.0,22861.0,2627941.0,22861.0,0.0,0.0,0.0,20771.0,2057943.0,20771.0
6.0,27552.0,3956841.0,27552.0,0.0,0.0,0.0,25793.0,3824042.0,25793.0
8.0,30407.0,4814742.0,30407.0,0.0,0.0,0.0,29221.0,4701816.0,29221.0
10.0,31527.0,5195626.0,31527.0,0.0,0.0,0.0,31113.0,5151721.0,31113.0
12.0,31557.0,5203143.0,31557.0,0.0,0.0,0.0,31557.0,5203143.0,31557.0
14.0,31557.0,5203143.0,31557.0,0.0,0.0,0.0,31557.0,5203143.0,31557.0
16.0,31557.0,5203143.0,31557.0,0.0,0.0,0.0,31557.0,5203143.0,31557.0
18.0,31557.0,5203143.0,31557.0,0.0,0.0,0.0,31557.0,5203143.0,31557.0
20.0,31557.0,5203143.0,31557.0,0.0,0.0,0.0,31557.0,5203143.0,31557.0
