#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9525.0,377023.0,9525.0,0.0,0.0,0.0,9078.0,331723.0,9078.0
2.0,15284.0,1087264.0,15284.0,0.0,0.0,0.0,14069.0,892723.0,14069.0
4.0,23037.0,2649617.0,23037.0,0.0,0.0,0.0,20990.0,2094623.0,20990.0
6.0,27797.0,3981109.0,27797.0,0.0,0.0,0.0,26005.0,3841143.0,26005.0
8.0,30476.0,4805122.0,30476.0,0.0,0.0,0.0,29325.0,4689096.0,29325.0
10.0,31446.0,5136979.0,31446.0,0.0,0.0,0.0,31068.0,5100748.0,31068.0
12.0,31505.0,5153223.0,31505.0,0.0,0.0,0.0,31505.0,5153223.0,31505.0
14.0,31505.0,5153223.0,31505.0,0.0,0.0,0.0,31505.0,5153223.0,31505.0
16.0,31505.0,5153223.0,31505.0,0.0,0.0,0.0,31505.0,5153223.0,31505.0
18.0,31505.0,5153223.0,31505.0,0.0,0.0,0.0,31505.0,5153223.0,31505.0
20.0,31505.0,5153223.0,31505.0,0.0,0.0,0.0,31505.0,5153223.0,31505.0
