#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9429.0,386841.0,9429.0,0.0,0.0,0.0,8984.0,391697.0,8984.0
2.0,15144.0,1096903.0,15144.0,0.0,0.0,0.0,13909.0,889341.0,13909.0
4.0,22984.0,2616212.0,22984.0,0.0,0.0,0.0,20930.0,2081441.0,20930.0
6.0,27708.0,3970736.0,27708.0,0.0,0.0,0.0,25912.0,3209641.0,25912.0
8.0,30487.0,4820840.0,30487.0,0.0,0.0,0.0,29371.0,4723294.0,29371.0
10.0,31638.0,5206610.0,31638.0,0.0,0.0,0.0,31255.0,5172381.0,31255.0
12.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
14.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
16.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
18.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
20.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
