#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9457.0,383414.0,9457.0,0.0,0.0,0.0,8784.0,386575.0,8784.0
2.0,15041.0,1101174.0,15041.0,0.0,0.0,0.0,13844.0,871614.0,13844.0
4.0,22859.0,2608702.0,22859.0,0.0,0.0,0.0,20794.0,2048414.0,20794.0
6.0,27626.0,3943604.0,27626.0,0.0,0.0,0.0,25820.0,3799319.0,25820.0
8.0,30471.0,4827913.0,30471.0,0.0,0.0,0.0,29269.0,4707862.0,29269.0
10.0,31590.0,5198568.0,31590.0,0.0,0.0,0.0,31253.0,5164561.0,31253.0
12.0,31630.0,5209014.0,31630.0,0.0,0.0,0.0,31630.0,5209014.0,31630.0
14.0,31630.0,5209014.0,31630.0,0.0,0.0,0.0,31630.0,5209014.0,31630.0
16.0,31630.0,5209014.0,31630.0,0.0,0.0,0.0,31630.0,5209014.0,31630.0
18.0,31630.0,5209014.0,31630.0,0.0,0.0,0.0,31630.0,5209014.0,31630.0
20.0,31630.0,5209014.0,31630.0,0.0,0.0,0.0,31630.0,5209014.0,31630.0
