beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,963.0,199250.0,963.0,895.0,181920.0,895.0
0.005,963.0,202990.0,1977.95,893.0,184510.0,1815.55
0.01,955.0,204370.0,2998.7,894.0,185990.0,2753.9
0.015,942.0,205470.0,4024.05,892.0,186210.0,3685.15
0.02,933.0,206160.0,5056.2,880.0,185070.0,4581.4
0.025,921.0,206710.0,6088.75,883.0,187900.0,5580.5
0.03,904.0,207170.0,7119.1,875.0,184730.0,6416.9
0.035,906.0,207090.0,8154.15,880.0,186490.0,7407.15
0.04,904.0,207220.0,9192.8,873.0,186560.0,8335.4
0.045,894.0,207460.0,10229.7,874.0,187900.0,9329.5
0.05,891.0,207570.0,11269.5,868.0,186320.0,10184.0
0.055,884.0,208040.0,12326.2,873.0,188150.0,11221.25
0.06,876.0,207590.0,13331.4,875.0,186670.0,12075.2
0.065,883.0,207690.0,14382.85,869.0,185650.0,12936.25
0.07,870.0,208070.0,15434.9,868.0,186470.0,13920.9
0.075,875.0,208030.0,16477.25,875.0,187760.0,14957.0
0.08,853.0,208130.0,17503.4,874.0,187980.0,15912.4
0.085,852.0,208360.0,18562.6,861.0,186850.0,16743.25
0.09,866.0,208160.0,19600.4,875.0,189520.0,17931.8
0.095,858.0,207970.0,20615.15,868.0,186520.0,18587.4
0.1,847.0,208030.0,21650.0,874.0,187360.0,19610.0
0.15,868.0,208080.0,32080.0,873.0,188790.0,29191.5
0.2,889.0,207620.0,42413.0,869.0,187700.0,38409.0
0.25,854.0,207930.0,52836.5,873.0,188770.0,48065.5
0.3,848.0,208160.0,63296.0,876.0,188130.0,57315.0
0.35,850.0,207880.0,73608.0,872.0,186430.0,66122.5
0.4,848.0,207900.0,84008.0,866.0,188400.0,76226.0
0.45,864.0,207930.0,94432.5,874.0,186160.0,84646.0
0.5,840.0,207990.0,104835.0,875.0,188220.0,94985.0
0.55,866.0,208280.0,115420.0,868.0,187400.0,103938.0
0.6,860.0,208060.0,125696.0,861.0,186330.0,112659.0
0.65,854.0,208050.0,136086.5,872.0,186510.0,122103.5
0.7,841.0,208680.0,146917.0,861.0,186910.0,131698.0
0.75,847.0,208330.0,157094.5,865.0,187430.0,141437.5
0.8,845.0,208370.0,167541.0,871.0,188040.0,151303.0
0.85,867.0,207960.0,177633.0,877.0,187770.0,160481.5
0.9,845.0,208120.0,188153.0,871.0,186360.0,168595.0
0.95,853.0,208440.0,198871.0,869.0,187280.0,178785.0
1.0,845.0,207960.0,208805.0,876.0,186790.0,187666.0
10.0,863.0,208260.0,2083463.0,862.0,186280.0,1863662.0
20.0,851.0,208390.0,4168651.0,873.0,188080.0,3762473.0
30.0,879.0,208330.0,6250779.0,874.0,184490.0,5535574.0
40.0,853.0,208040.0,8322453.0,873.0,186190.0,7448473.0
50.0,867.0,208020.0,10401867.0,872.0,186400.0,9320872.0
60.0,848.0,208240.0,12495248.0,871.0,187950.0,11277871.0
70.0,863.0,208300.0,14581863.0,877.0,186830.0,13078977.0
80.0,855.0,208200.0,16656855.0,873.0,189010.0,15121673.0
90.0,856.0,208430.0,18759556.0,874.0,187310.0,16858774.0
100.0,851.0,208300.0,20830851.0,862.0,186870.0,18687862.0
