beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,946.0,197480.0,946.0,882.0,181640.0,882.0
0.005,942.0,201200.0,1948.0,876.0,183770.0,1794.85
0.01,939.0,201800.0,2957.0,873.0,183560.0,2708.6
0.015,918.0,203600.0,3972.0,866.0,185940.0,3655.1
0.02,916.0,203360.0,4983.2,875.0,184760.0,4570.2
0.025,906.0,204010.0,6006.25,876.0,184860.0,5497.5
0.03,887.0,204680.0,7027.4,856.0,183940.0,6374.2
0.035,882.0,205170.0,8062.95,864.0,185470.0,7355.45
0.04,891.0,204410.0,9067.4,859.0,186460.0,8317.4
0.045,872.0,205180.0,10105.1,873.0,188700.0,9364.5
0.05,880.0,205050.0,11132.5,866.0,186720.0,10202.0
0.055,877.0,205110.0,12158.05,865.0,187060.0,11153.3
0.06,886.0,204840.0,13176.4,862.0,185740.0,12006.4
0.065,886.0,205040.0,14213.6,874.0,186900.0,13022.5
0.07,882.0,204910.0,15225.7,865.0,184680.0,13792.6
0.075,872.0,205120.0,16256.0,860.0,186370.0,14837.75
0.08,884.0,204810.0,17268.8,867.0,186270.0,15768.6
0.085,886.0,204900.0,18302.5,865.0,185520.0,16634.2
0.09,882.0,204790.0,19313.1,869.0,188480.0,17832.2
0.095,883.0,205020.0,20359.9,862.0,187390.0,18664.05
0.1,872.0,205520.0,21424.0,861.0,187220.0,19583.0
0.15,862.0,205210.0,31643.5,868.0,185220.0,28651.0
0.2,862.0,205170.0,41896.0,856.0,185120.0,37880.0
0.25,870.0,205240.0,52180.0,857.0,185460.0,47222.0
0.3,865.0,205240.0,62437.0,866.0,185570.0,56537.0
0.35,857.0,205230.0,72687.5,862.0,186140.0,66011.0
0.4,873.0,205240.0,82969.0,861.0,186890.0,75617.0
0.45,861.0,205290.0,93241.5,857.0,185660.0,84404.0
0.5,866.0,205230.0,103481.0,855.0,186160.0,93935.0
0.55,863.0,205340.0,113800.0,859.0,185420.0,102840.0
0.6,864.0,205490.0,124158.0,857.0,185850.0,112367.0
0.65,843.0,205530.0,134437.5,868.0,187040.0,122444.0
0.7,857.0,205380.0,144623.0,866.0,188010.0,132473.0
0.75,849.0,205320.0,154839.0,862.0,185220.0,139777.0
0.8,863.0,205380.0,165167.0,862.0,185450.0,149222.0
0.85,863.0,205510.0,175546.5,860.0,187500.0,160235.0
0.9,860.0,205430.0,185747.0,856.0,184900.0,167266.0
0.95,858.0,205430.0,196016.5,864.0,187020.0,178533.0
1.0,870.0,205400.0,206270.0,859.0,184100.0,184959.0
10.0,851.0,205580.0,2056651.0,861.0,185980.0,1860661.0
20.0,869.0,205430.0,4109469.0,862.0,186150.0,3723862.0
30.0,853.0,205300.0,6159853.0,858.0,187140.0,5615058.0
40.0,855.0,205370.0,8215655.0,863.0,186490.0,7460463.0
50.0,852.0,205350.0,10268352.0,861.0,186340.0,9317861.0
60.0,862.0,205470.0,12329062.0,862.0,185710.0,11143462.0
70.0,861.0,205560.0,14390061.0,867.0,187560.0,13130067.0
80.0,856.0,205480.0,16439256.0,852.0,185780.0,14863252.0
90.0,852.0,205450.0,18491352.0,853.0,185490.0,16694953.0
100.0,859.0,205370.0,20537859.0,860.0,186230.0,18623860.0
