#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,29447.0,4826408.0,29929.640800000001,0.0,0.0,0.0,29447.0,4826408.0,29929.64080001102
0.00020000000000000001,29447.0,4826408.0,30412.281599999998,0.0,0.0,0.0,29447.0,4826408.0,30412.281600021255
0.00040000000000000002,29447.0,4826408.0,31377.563200000001,0.0,0.0,0.0,29447.0,4826408.0,31377.56320002018
0.00080000000000000004,29447.0,4826408.0,33308.126400000001,0.0,0.0,0.0,29447.0,4826408.0,33308.12640002343
0.002,29447.0,4826408.0,39099.815999999999,0.0,0.0,0.0,29447.0,4826408.0,39099.816000028994
0.0040000000000000001,29447.0,4826408.0,48752.631999999998,0.0,0.0,0.0,29447.0,4826408.0,48752.632000015947
0.0080000000000000002,29447.0,4826408.0,68058.263999999996,0.0,0.0,0.0,29447.0,4826408.0,68058.264000023235
0.02,29447.0,4826408.0,125975.16,0.0,0.0,0.0,29447.0,4826408.0,125975.16000001738
0.040000000000000001,29447.0,4826408.0,222503.32000000001,0.0,0.0,0.0,29447.0,4826408.0,222503.32000003476
0.080000000000000002,29447.0,4826408.0,415559.64000000001,0.0,0.0,0.0,29447.0,4826408.0,415559.64000006951
0.20000000000000001,29447.0,4826408.0,994728.60000000009,0.0,0.0,0.0,29447.0,4826408.0,994728.60000000219
0.40000000000000002,29447.0,4826408.0,1960010.2000000002,0.0,0.0,0.0,29447.0,4826408.0,1960010.2000000053
1.0,29447.0,4826408.0,4855855.0,0.0,0.0,0.0,29447.0,4826408.0,4855855.0
