#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,31721.0,5226641.0,32243.664100000002,0.0,0.0,0.0,31721.0,5226641.0,32243.664100011887
0.00020000000000000001,31721.0,5226641.0,32766.3282,0.0,0.0,0.0,31721.0,5226641.0,32766.328200023047
0.00040000000000000002,31721.0,5226641.0,33811.6564,0.0,0.0,0.0,31721.0,5226641.0,33811.656400027474
0.00080000000000000004,31721.0,5226641.0,35902.3128,0.0,0.0,0.0,31721.0,5226641.0,35902.312800025109
0.002,31721.0,5226641.0,42174.281999999999,0.0,0.0,0.0,31721.0,5226641.0,42174.282000036197
0.0040000000000000001,31721.0,5226641.0,52627.563999999998,0.0,0.0,0.0,31721.0,5226641.0,52627.564000019753
0.0080000000000000002,31721.0,5226641.0,73534.127999999997,0.0,0.0,0.0,31721.0,5226641.0,73534.128000025245
0.02,31721.0,5226641.0,136253.82000000001,0.0,0.0,0.0,31721.0,5226641.0,136253.82000000053
0.040000000000000001,31721.0,5226641.0,240786.64000000001,0.0,0.0,0.0,31721.0,5226641.0,240786.64000003663
0.080000000000000002,31721.0,5226641.0,449852.28000000003,0.0,0.0,0.0,31721.0,5226641.0,449852.28000007325
0.20000000000000001,31721.0,5226641.0,1077049.2000000002,0.0,0.0,0.0,31721.0,5226641.0,1077049.1999999993
0.40000000000000002,31721.0,5226641.0,2122377.4000000004,0.0,0.0,0.0,31721.0,5226641.0,2122377.399999999
1.0,31721.0,5226641.0,5258362.0,0.0,0.0,0.0,31721.0,5226641.0,5258362.0
