#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,30524.0,5008050.0,31024.805,0.0,0.0,0.0,30524.0,5008050.0,31024.805000011424
0.00020000000000000001,30524.0,5008050.0,31525.610000000001,0.0,0.0,0.0,30524.0,5008050.0,31525.610000022087
0.00040000000000000002,30524.0,5008050.0,32527.220000000001,0.0,0.0,0.0,30524.0,5008050.0,32527.220000022218
0.00080000000000000004,30524.0,5008050.0,34530.440000000002,0.0,0.0,0.0,30524.0,5008050.0,34530.440000024209
0.002,30524.0,5008050.0,40540.099999999999,0.0,0.0,0.0,30524.0,5008050.0,40540.100000032799
0.0040000000000000001,30524.0,5008050.0,50556.199999999997,0.0,0.0,0.0,30524.0,5008050.0,50556.200000017721
0.0080000000000000002,30524.0,5008050.0,70588.399999999994,0.0,0.0,0.0,30524.0,5008050.0,70588.400000024034
0.02,30524.0,5008050.0,130685.0,0.0,0.0,0.0,30524.0,5008050.0,130685.00000001809
0.040000000000000001,30524.0,5008050.0,230846.0,0.0,0.0,0.0,30524.0,5008050.0,230846.00000003618
0.080000000000000002,30524.0,5008050.0,431168.0,0.0,0.0,0.0,30524.0,5008050.0,431168.00000007235
0.20000000000000001,30524.0,5008050.0,1032134.0,0.0,0.0,0.0,30524.0,5008050.0,1032134.0000000022
0.40000000000000002,30524.0,5008050.0,2033744.0,0.0,0.0,0.0,30524.0,5008050.0,2033744.0000000047
1.0,30524.0,5008050.0,5038574.0,0.0,0.0,0.0,30524.0,5008050.0,5038574.0
