#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,31444.0,5181368.0,31962.1368,0.0,0.0,0.0,31444.0,5181368.0,31962.136800011845
0.00020000000000000001,31444.0,5181368.0,32480.2736,0.0,0.0,0.0,31444.0,5181368.0,32480.27360002292
0.00040000000000000002,31444.0,5181368.0,33516.547200000001,0.0,0.0,0.0,31444.0,5181368.0,33516.547200025867
0.00080000000000000004,31444.0,5181368.0,35589.094400000002,0.0,0.0,0.0,31444.0,5181368.0,35589.094400024864
0.002,31444.0,5181368.0,41806.736000000004,0.0,0.0,0.0,31444.0,5181368.0,41806.736000035889
0.0040000000000000001,31444.0,5181368.0,52169.472000000002,0.0,0.0,0.0,31444.0,5181368.0,52169.472000019377
0.0080000000000000002,31444.0,5181368.0,72894.944000000003,0.0,0.0,0.0,31444.0,5181368.0,72894.944000025032
0.02,31444.0,5181368.0,135071.35999999999,0.0,0.0,0.0,31444.0,5181368.0,135071.36000000057
0.040000000000000001,31444.0,5181368.0,238698.72,0.0,0.0,0.0,31444.0,5181368.0,238698.72000003656
0.080000000000000002,31444.0,5181368.0,445953.44,0.0,0.0,0.0,31444.0,5181368.0,445953.44000007311
0.20000000000000001,31444.0,5181368.0,1067717.6000000001,0.0,0.0,0.0,31444.0,5181368.0,1067717.5999999994
0.40000000000000002,31444.0,5181368.0,2103991.2000000002,0.0,0.0,0.0,31444.0,5181368.0,2103991.1999999993
1.0,31444.0,5181368.0,5212812.0,0.0,0.0,0.0,31444.0,5181368.0,5212812.0
