src,dst,spec,core_src,core_dst,#core,used_slot,tfk_slot
59,24,0.0,0,0,1,13,12.0
59,39,71.0,2,0,1,9,8.0
59,47,2.0,1,0,1,11,10.0
59,61,42.0,0,0,1,9,8.0
59,66,59.0,2,1,1,11,10.0
59,69,2.0,2,1,1,2,1.0
59,79,67.0,0,1,1,13,12.0
59,85,40.0,1,0,1,16,15.0
59,92,56.0,0,1,1,11,10.0
60,8,59.0,1,1,2,2,1.0
60,14,71.0,0,0,1,9,8.0
60,35,61.0,1,1,2,5,8.0
60,40,60.0,0,2,1,2,1.0
60,46,0.0,0,0,3,3,6.0
60,50,3.0,2,2,1,8,7.0
60,68,31.0,1,1,1,19,18.0
60,69,20.0,2,2,1,22,21.0
60,72,3.0,1,1,1,3,2.0
60,82,51.0,1,0,1,8,7.0
60,83,48.0,0,1,1,12,11.0
61,2,48.0,1,1,2,5,8.0
61,22,78.0,2,2,1,2,1.0
61,88,51.0,0,0,1,2,1.0
62,36,78.0,0,0,1,2,1.0
62,55,39.0,2,0,1,2,1.0
62,78,10.0,0,1,2,2,1.0
63,4,63.0,0,0,1,15,14.0
63,11,48.0,0,0,1,15,14.0
63,12,47.0,2,1,1,12,11.0
63,19,32.0,1,1,1,13,12.0
63,47,66.0,1,1,1,2,1.0
63,48,38.0,2,2,1,7,6.0
63,59,45.0,1,2,1,13,12.0
63,66,68.0,1,2,1,12,11.0
63,67,73.0,2,2,1,7,6.0
63,69,4.0,1,1,1,13,12.0
63,83,5.0,0,1,1,7,6.0
63,89,0.0,0,0,1,2,1.0
63,93,12.0,0,0,1,17,16.0
63,97,45.0,2,0,1,2,1.0
64,4,20.0,0,1,1,10,9.0
64,5,60.0,0,1,2,2,1.0
64,15,12.0,2,2,1,13,12.0
64,18,25.0,2,2,1,21,20.0
64,19,30.0,0,2,1,7,6.0
64,27,7.0,0,1,2,3,3.0
64,28,0.0,1,1,2,7,11.0
64,29,65.0,1,1,2,4,5.0
64,36,63.0,0,1,1,17,16.0
64,39,53.0,2,2,1,10,9.0
64,48,37.0,0,1,1,23,22.0
64,61,46.0,2,2,1,2,1.0
64,77,40.0,1,1,1,19,18.0
64,85,63.0,1,1,2,2,2.0
64,89,78.0,1,2,1,2,1.0
64,93,28.0,1,1,1,8,7.0
65,3,23.0,2,1,1,2,1.0
65,12,17.0,0,0,1,2,1.0
65,70,14.0,1,0,1,30,29.0
66,7,4.0,2,1,1,14,13.0
66,8,16.0,1,0,1,19,18.0
66,18,72.0,0,1,1,6,5.0
66,27,45.0,1,0,1,12,11.0
66,41,0.0,1,1,1,16,15.0
66,47,31.0,0,0,1,16,15.0
66,50,78.0,0,0,1,2,1.0
66,52,43.0,1,0,1,2,1.0
66,56,24.0,2,1,1,13,12.0
66,65,38.0,2,0,1,21,20.0
66,67,70.0,1,1,1,8,7.0
66,70,59.0,0,1,1,10,9.0
66,97,78.0,1,0,1,2,1.0
67,10,20.0,1,0,1,19,18.0
67,33,71.0,0,1,1,7,6.0
67,73,0.0,1,1,2,3,4.0
67,77,5.0,1,1,1,4,3.0
68,35,9.0,1,1,2,2,1.0
68,54,15.0,1,0,2,12,21.0
68,70,30.0,2,1,1,13,12.0
69,4,15.0,2,1,1,5,4.0
69,22,30.0,0,0,1,7,6.0
69,26,43.0,2,1,1,2,1.0
69,29,0.0,0,0,1,3,2.0
69,33,44.0,0,1,1,27,26.0
69,45,59.0,2,0,1,10,9.0
69,61,28.0,0,1,1,2,1.0
69,70,3.0,0,0,1,3,2.0
69,83,6.0,0,0,1,9,8.0
69,86,78.0,2,2,1,2,1.0
69,96,37.0,0,2,1,7,6.0
70,1,24.0,2,2,1,18,17.0
70,15,78.0,1,1,2,2,2.0
70,21,60.0,2,2,1,8,7.0
70,29,78.0,0,2,1,2,1.0
70,31,0.0,1,0,1,23,22.0
70,43,43.0,2,1,1,5,4.0
70,49,69.0,0,1,2,9,16.0
70,54,44.0,0,1,2,5,7.0
70,59,51.0,0,0,1,5,4.0
70,66,18.0,2,2,1,6,5.0
70,68,0.0,0,2,1,2,1.0
70,82,16.0,2,0,1,2,1.0
70,99,50.0,1,1,2,8,13.0
71,13,7.0,0,0,1,7,6.0
71,54,49.0,2,0,1,14,13.0
71,62,41.0,0,1,2,3,4.0
72,0,6.0,2,0,1,8,7.0
72,20,70.0,1,1,1,3,2.0
72,37,42.0,2,0,1,2,1.0
72,39,57.0,1,0,1,13,12.0
72,55,46.0,1,0,1,11,10.0
72,58,19.0,0,0,1,15,14.0
72,60,14.0,2,0,1,28,27.0
72,80,0.0,0,0,1,17,16.0
72,83,44.0,2,2,1,17,16.0
73,19,78.0,1,2,1,2,1.0
73,29,27.0,1,1,2,4,6.0
73,30,35.0,2,2,1,18,17.0
73,31,55.0,0,1,1,17,16.0
73,36,47.0,0,1,1,8,7.0
73,87,53.0,2,2,1,9,8.0
73,93,3.0,1,0,1,9,8.0
74,9,60.0,0,1,1,2,1.0
74,58,38.0,0,2,1,22,21.0
74,61,30.0,1,1,1,18,17.0
74,78,10.0,2,0,1,11,10.0
74,88,0.0,0,0,1,4,3.0
75,0,53.0,2,2,1,2,1.0
75,11,28.0,1,1,2,2,1.0
75,15,12.0,2,1,1,11,10.0
75,23,0.0,0,2,1,21,20.0
75,27,49.0,0,2,1,2,1.0
75,33,30.0,1,1,2,10,18.0
75,38,23.0,0,0,3,5,12.0
75,41,40.0,2,2,1,11,10.0
75,54,6.0,1,2,1,13,12.0
75,82,37.0,0,2,1,6,5.0
75,88,34.0,0,1,1,2,1.0
75,96,51.0,0,2,1,2,1.0
76,13,44.0,2,0,1,16,15.0
76,22,76.0,1,1,1,2,1.0
76,25,32.0,0,1,1,23,22.0
76,38,55.0,0,2,1,5,4.0
76,44,68.0,2,1,1,12,11.0
76,47,0.0,1,1,1,2,1.0
76,65,20.0,1,0,1,18,17.0
76,66,6.0,0,0,1,25,24.0
76,71,53.0,1,0,1,23,22.0
76,74,72.0,0,0,1,2,1.0
76,81,4.0,2,1,1,4,3.0
76,82,0.0,0,0,1,2,1.0
76,86,9.0,2,1,1,15,14.0
76,94,38.0,1,0,1,15,14.0
77,10,36.0,2,1,1,12,11.0
77,14,0.0,2,1,1,14,13.0
77,15,48.0,2,1,1,6,5.0
77,22,54.0,2,0,1,17,16.0
77,23,23.0,0,1,1,15,14.0
77,29,74.0,0,0,1,6,5.0
77,30,14.0,2,0,1,3,2.0
77,38,12.0,1,1,1,2,1.0
77,41,71.0,2,1,1,9,8.0
77,44,0.999999999999,1,0,1,4,3.0
77,62,76.0,1,0,1,2,1.0
77,63,59.0,1,2,1,14,13.0
77,69,17.0,2,1,1,10,9.0
77,73,3.0,0,0,1,7,6.0
77,79,48.0,0,0,1,16,15.0
77,97,38.0,0,0,1,7,6.0
78,5,8.0,1,0,2,2,1.0
78,35,2.0,1,1,2,6,10.0
78,43,21.0,0,0,1,22,21.0
78,53,78.0,1,2,1,2,1.0
78,54,7.0,0,1,1,3,2.0
78,67,12.0,1,2,1,5,4.0
78,68,43.0,0,2,1,27,26.0
78,93,51.0,1,1,2,9,15.0
78,96,70.0,0,0,1,10,9.0
79,11,58.0,2,2,1,3,2.0
79,17,75.0,0,2,1,3,2.0
79,37,3.46833672893e-12,1,1,2,3,3.0
79,42,26.0,0,2,1,13,12.0
79,45,24.0,2,1,1,2,1.0
79,55,39.0,0,1,2,9,16.0
79,61,74.0,2,0,1,6,5.0
79,84,9.0,0,1,1,17,16.0
79,88,10.0,2,2,1,14,13.0
79,99,59.0,1,1,1,7,6.0
80,2,30.0,0,2,1,14,13.0
80,8,67.0,1,2,1,13,12.0
80,34,38.0,2,0,1,19,18.0
80,42,17.0,0,1,2,6,9.0
80,81,0.0,1,0,1,9,8.0
80,89,12.0,1,1,2,2,1.0
