src,dst,spec,core_src,core_dst,used_slot,tfk_slot
28,78,8,1,1,9,8.0
29,25,0,2,0,17,16.0
29,26,17,2,0,17,16.0
29,51,63,1,0,17,16.0
29,81,34,2,1,5,4.0
29,92,46,0,1,17,16.0
29,96,20,0,1,17,16.0
29,98,1,0,1,1,1.0
30,7,0,0,2,17,16.0
30,10,29,2,0,9,8.0
30,28,17,0,1,5,4.0
30,35,24,2,0,5,4.0
30,40,22,0,2,41,40.0
30,44,63,0,1,17,16.0
30,47,0,2,0,5,4.0
30,52,38,2,1,1,1.0
30,60,5,1,2,17,16.0
30,85,39,2,2,41,40.0
30,93,5,2,2,17,16.0
31,14,5,2,1,17,16.0
31,17,0,2,0,5,4.0
31,24,22,0,1,17,16.0
31,37,20,1,0,41,40.0
31,38,39,2,1,41,40.0
31,42,19,0,2,1,1.0
31,48,1,0,0,1,1.0
31,51,0,0,2,1,1.0
31,63,5,0,0,1,1.0
31,95,63,1,1,17,16.0
32,16,22,2,1,17,16.0
32,33,62,0,0,1,1.0
32,34,12,2,2,5,4.0
32,52,75,0,0,5,4.0
32,58,39,2,0,41,40.0
32,66,1,0,1,1,1.0
32,68,0,0,2,1,1.0
32,77,3,0,2,1,1.0
32,78,2,0,1,1,1.0
32,81,17,1,1,17,16.0
32,91,45,0,0,17,16.0
33,22,28,0,2,9,8.0
33,26,0,2,2,17,16.0
33,57,0,0,1,5,4.0
33,88,12,1,2,9,8.0
33,97,22,1,0,17,16.0
34,15,46,2,1,17,16.0
34,18,22,2,2,17,16.0
34,21,17,0,1,1,1.0
34,56,63,0,0,17,16.0
34,67,22,0,0,41,40.0
34,93,63,1,2,17,16.0
34,98,21,0,1,1,1.0
35,4,23,0,1,1,1.0
35,32,0,0,1,17,16.0
35,63,12,2,0,1,1.0
35,74,5,1,2,17,16.0
35,98,0,2,2,9,8.0
36,0,5,0,0,17,16.0
36,22,22,0,1,17,16.0
36,30,0,0,1,5,4.0
36,33,2,1,1,1,1.0
36,43,39,0,1,41,40.0
36,45,22,1,2,17,16.0
36,77,5,2,0,17,16.0
36,86,22,2,1,17,16.0
36,92,39,1,0,41,40.0
36,97,8,1,0,1,1.0
37,11,0,0,2,5,4.0
37,19,17,0,2,1,1.0
37,20,5,0,2,1,1.0
37,38,8,0,0,9,8.0
37,43,17,1,1,5,4.0
37,55,39,1,2,41,40.0
37,71,0,2,2,5,4.0
37,82,22,2,1,41,40.0
37,96,19,0,1,1,1.0
38,7,22,0,1,17,16.0
38,14,39,0,0,41,40.0
38,17,0,2,2,9,8.0
38,32,39,2,1,41,40.0
38,43,13,1,0,9,8.0
39,5,22,0,2,41,40.0
39,8,0,1,2,17,16.0
39,12,22,2,2,41,40.0
39,20,5,2,0,1,1.0
39,23,63,2,0,17,16.0
39,24,17,0,2,5,4.0
39,25,63,0,0,17,16.0
39,27,0,0,1,17,16.0
39,28,0,2,1,5,4.0
39,31,12,2,1,5,4.0
39,34,17,1,2,5,4.0
39,42,17,2,0,5,4.0
39,96,22,1,2,41,40.0
39,98,6,2,0,5,4.0
40,3,17,0,0,17,16.0
40,7,0,2,1,17,16.0
40,21,39,0,2,41,40.0
40,28,34,0,2,5,4.0
40,42,5,1,1,17,16.0
40,48,0,1,1,5,4.0
40,54,17,2,0,5,4.0
40,58,39,1,2,41,40.0
41,6,4,2,2,1,1.0
41,28,46,0,0,17,16.0
41,42,0,1,1,5,4.0
41,48,2,0,0,1,1.0
41,51,5,2,1,17,16.0
41,70,22,0,2,17,16.0
41,72,39,2,0,41,40.0
41,85,0,0,1,1,1.0
41,88,46,1,1,17,16.0
42,24,63,0,0,17,16.0
42,49,22,1,1,41,40.0
42,54,63,1,1,17,16.0
42,71,21,2,0,1,1.0
42,86,0,0,0,17,16.0
42,95,17,2,0,1,1.0
43,15,22,1,0,17,16.0
43,24,63,2,1,17,16.0
43,38,22,0,2,17,16.0
43,46,17,2,2,5,4.0
43,63,39,0,1,41,40.0
43,74,10,0,0,1,1.0
44,20,63,0,1,17,16.0
44,35,17,2,0,1,1.0
44,56,5,1,1,17,16.0
44,61,22,1,1,41,40.0
44,63,5,0,2,17,16.0
44,84,30,2,0,9,8.0
44,93,20,2,0,1,1.0
45,3,39,0,0,41,40.0
45,5,17,1,0,41,40.0
45,15,0,0,1,5,4.0
45,18,39,2,2,41,40.0
45,19,0,1,2,17,16.0
45,29,58,1,1,5,4.0
45,41,5,0,1,17,16.0
45,50,0,2,2,5,4.0
45,87,5,2,2,17,16.0
46,16,63,2,0,17,16.0
46,35,22,1,1,17,16.0
46,43,0,1,2,17,16.0
46,50,22,2,2,41,40.0
46,56,39,1,1,41,40.0
46,67,0,2,1,17,16.0
46,88,39,0,0,41,40.0
46,89,12,0,0,9,8.0
47,0,3,1,2,1,1.0
47,1,5,2,0,41,40.0
47,18,0,1,0,1,1.0
47,22,22,1,0,17,16.0
47,23,46,2,2,17,16.0
47,28,52,0,2,5,4.0
47,34,11,1,1,9,8.0
47,35,39,1,2,41,40.0
47,36,57,0,2,1,1.0
47,76,11,0,1,41,40.0
47,89,58,0,2,5,4.0
47,93,63,2,1,17,16.0
47,94,21,1,1,1,1.0
48,3,17,0,2,5,4.0
48,9,30,0,1,41,40.0
48,17,12,0,2,5,4.0
48,19,5,1,0,17,16.0
48,35,71,0,1,9,8.0
48,45,63,2,1,17,16.0
48,54,22,0,2,1,1.0
48,69,63,1,0,17,16.0
48,86,22,1,2,41,40.0
48,99,22,2,1,41,40.0
49,24,0,0,2,17,16.0
49,28,22,2,1,41,40.0
49,33,63,1,0,17,16.0
49,55,63,2,0,17,16.0
49,58,22,0,0,17,16.0
49,77,17,0,1,5,4.0
49,84,17,1,0,5,4.0
49,95,0,2,1,17,16.0
50,20,21,0,1,41,40.0
50,28,63,2,1,17,16.0
50,34,0,1,0,5,4.0
50,55,5,2,0,5,4.0
50,63,62,0,2,1,1.0
50,73,22,1,0,41,40.0
50,74,0,0,0,1,1.0
50,89,10,2,0,1,1.0
50,91,12,2,0,9,8.0
50,99,2,0,1,1,1.0
51,22,40,2,0,17,16.0
51,24,0,1,0,5,4.0
51,33,63,2,1,17,16.0
52,1,46,2,2,17,16.0
52,9,17,1,0,1,1.0
52,13,5,2,1,41,40.0
52,29,3,0,0,17,16.0
52,54,0,2,2,5,4.0
52,72,0,1,2,1,1.0
52,77,63,2,2,17,16.0
52,78,22,0,2,41,40.0
52,89,1,1,0,9,8.0
52,95,20,1,0,9,8.0
53,9,22,2,0,17,16.0
53,15,5,1,1,41,40.0
53,21,39,2,1,41,40.0
53,22,63,1,0,17,16.0
53,27,17,0,1,5,4.0
53,28,12,0,2,1,1.0
53,61,2,0,1,1,1.0
53,72,3,0,2,1,1.0
53,79,17,2,1,5,4.0
53,80,46,1,0,17,16.0
53,82,0,2,2,17,16.0
53,89,30,0,0,9,8.0
53,91,5,0,0,5,4.0
54,0,5,2,2,17,16.0
54,1,22,0,1,41,40.0
54,4,23,2,0,1,1.0
54,26,34,2,0,5,4.0
54,76,0,0,0,17,16.0
54,86,39,2,1,41,40.0
55,15,0,2,2,5,4.0
55,65,0,1,2,17,16.0
56,37,0,0,1,17,16.0
57,6,5,0,1,17,16.0
57,11,39,2,2,41,40.0
57,42,22,0,0,41,40.0
57,49,39,1,0,41,40.0
57,81,63,0,0,17,16.0
57,94,22,1,2,17,16.0
58,4,0,0,2,5,4.0
58,6,0,1,0,1,1.0
58,18,11,1,1,1,1.0
58,23,10,1,2,1,1.0
58,24,1,1,1,1,1.0
58,36,63,1,2,17,16.0
58,38,7,1,0,1,1.0
58,42,0,2,2,17,16.0
58,54,22,1,1,41,40.0
59,24,46,1,1,17,16.0
59,42,63,0,2,17,16.0
59,44,22,2,0,41,40.0
59,54,17,0,1,5,4.0
59,57,5,2,1,17,16.0
59,66,0,1,0,17,16.0
59,75,63,2,2,17,16.0
59,92,22,1,2,17,16.0
59,93,22,0,2,41,40.0
60,6,0,2,1,5,4.0
60,11,39,2,1,41,40.0
60,14,17,0,0,5,4.0
60,19,22,0,1,41,40.0
60,50,63,0,1,17,16.0
60,51,0,0,0,17,16.0
61,12,5,2,2,17,16.0
61,20,3,1,0,1,1.0
61,23,0,1,0,1,1.0
61,60,0,0,1,5,4.0
61,98,4,1,1,17,16.0
62,3,22,0,2,41,40.0
62,5,5,1,1,17,16.0
62,20,22,2,2,41,40.0
62,24,22,1,0,41,40.0
62,38,17,2,0,5,4.0
62,56,17,0,0,5,4.0
62,87,63,2,2,17,16.0
62,90,0,2,2,17,16.0
63,8,0,2,0,5,4.0
63,17,0,0,1,5,4.0
63,18,29,0,0,1,1.0
63,20,13,0,2,9,8.0
63,23,7,0,1,5,4.0
63,32,34,2,1,5,4.0
63,35,44,2,1,9,8.0
63,37,22,1,1,17,16.0
63,51,39,0,1,41,40.0
63,74,12,1,0,5,4.0
63,80,63,2,1,17,16.0
63,94,53,2,1,9,8.0
64,20,4,2,1,17,16.0
64,22,39,0,2,41,40.0
64,29,22,1,1,17,16.0
64,34,22,2,1,41,40.0
64,38,22,0,1,17,16.0
64,61,5,0,0,17,16.0
64,82,39,1,2,41,40.0
64,85,1,1,1,17,16.0
64,86,21,2,1,1,1.0
65,1,46,0,0,17,16.0
65,13,4,0,0,1,1.0
65,28,5,0,0,17,16.0
65,30,22,1,2,1,1.0
65,35,54,1,1,17,16.0
65,58,4,1,1,1,1.0
65,61,71,0,1,9,8.0
65,74,17,2,0,41,40.0
65,77,28,1,2,9,8.0
65,86,58,2,0,5,4.0
65,91,63,2,0,17,16.0
66,17,22,1,1,41,40.0
66,22,17,0,1,5,4.0
66,24,5,2,0,17,16.0
66,33,39,0,2,41,40.0
66,35,39,2,0,41,40.0
66,41,22,2,2,17,16.0
66,50,4,1,0,17,16.0
66,64,3,1,2,1,1.0
66,74,0,2,1,5,4.0
66,77,0,1,2,1,1.0
66,93,22,0,0,17,16.0
67,72,63,0,1,17,16.0
67,86,63,2,2,17,16.0
67,91,5,2,2,17,16.0
68,17,5,2,1,17,16.0
68,21,22,2,2,17,16.0
68,22,39,1,1,41,40.0
68,29,2,2,0,1,1.0
68,33,46,2,1,17,16.0
68,48,0,0,2,5,4.0
68,55,17,1,1,5,4.0
68,56,22,1,1,17,16.0
68,60,5,0,1,17,16.0
68,67,22,0,1,41,40.0
69,8,5,1,0,17,16.0
69,49,17,0,2,5,4.0
69,56,0,1,2,5,4.0
69,59,0,2,2,5,4.0
69,74,63,2,0,17,16.0
69,80,22,2,2,41,40.0
69,85,5,2,2,17,16.0
70,2,5,1,1,17,16.0
70,7,17,2,1,5,4.0
70,29,17,0,1,5,4.0
70,31,39,2,0,41,40.0
70,59,0,2,0,17,16.0
70,72,22,0,2,41,40.0
70,79,63,0,0,17,16.0
70,80,22,1,1,41,40.0
70,86,0,0,2,17,16.0
70,92,0,1,1,5,4.0
71,4,20,0,1,1,1.0
71,6,39,0,1,41,40.0
71,10,63,1,2,17,16.0
71,14,22,0,0,17,16.0
71,22,10,0,2,9,8.0
71,24,63,2,2,17,16.0
71,48,5,2,2,17,16.0
71,51,22,2,0,41,40.0
71,61,1,1,1,1,1.0
71,65,0,1,1,1,1.0
71,81,0,0,2,5,4.0
71,84,3,1,2,41,40.0
72,8,0,0,1,5,4.0
72,43,0,1,1,17,16.0
72,61,63,2,2,17,16.0
72,92,17,1,0,5,4.0
73,11,5,2,2,17,16.0
73,15,63,1,1,17,16.0
73,17,63,0,2,17,16.0
73,33,17,1,0,5,4.0
73,56,0,2,1,5,4.0
73,61,22,2,0,41,40.0
73,69,0,1,0,17,16.0
73,81,17,0,0,5,4.0
73,84,63,2,2,17,16.0
73,95,22,1,1,41,40.0
74,5,58,0,0,5,4.0
74,14,22,1,2,17,16.0
74,17,11,0,2,1,1.0
74,28,63,2,2,17,16.0
74,84,39,1,1,41,40.0
75,8,22,0,0,41,40.0
75,24,5,1,1,17,16.0
75,29,37,2,0,9,8.0
75,35,0,1,1,5,4.0
75,72,22,1,1,41,40.0
75,80,17,0,2,5,4.0
75,81,0,0,1,17,16.0
75,92,63,0,1,17,16.0
75,95,46,2,0,17,16.0
76,3,0,2,0,17,16.0
76,30,22,2,1,41,40.0
76,39,63,2,1,17,16.0
76,90,17,0,2,5,4.0
76,97,0,1,2,5,4.0
77,36,2,2,2,1,1.0
77,40,0,1,0,17,16.0
77,65,22,0,0,17,16.0
77,96,0,0,2,5,4.0
77,97,5,2,2,17,16.0
78,16,5,2,1,17,16.0
78,57,22,1,2,17,16.0
78,62,0,2,1,5,4.0
78,67,22,0,2,17,16.0
78,77,39,0,0,41,40.0
79,6,63,2,0,17,16.0
79,9,0,1,0,17,16.0
79,12,22,0,0,41,40.0
79,42,22,1,2,41,40.0
79,58,17,0,2,5,4.0
79,90,22,2,1,41,40.0
80,0,0,0,1,17,16.0
80,24,45,0,1,1,1.0
80,30,63,0,1,17,16.0
80,56,5,1,2,17,16.0
80,68,44,0,2,1,1.0
81,25,5,2,2,17,16.0
81,85,39,1,1,41,40.0
82,49,0,0,1,17,16.0
83,1,0,0,2,41,40.0
83,6,5,2,2,17,16.0
83,29,41,0,1,17,16.0
83,34,0,2,2,5,4.0
83,37,75,0,0,5,4.0
83,38,0,1,0,5,4.0
83,70,63,1,1,17,16.0
83,81,22,2,0,41,40.0
83,82,5,1,1,17,16.0
83,84,63,2,0,17,16.0
84,71,46,0,1,17,16.0
85,19,18,1,2,9,8.0
85,91,22,2,2,17,16.0
86,37,63,0,2,17,16.0
86,80,0,1,2,17,16.0
86,91,21,2,0,1,1.0
87,0,17,1,1,41,40.0
87,16,0,2,1,5,4.0
87,22,0,0,1,17,16.0
87,38,1,1,1,9,8.0
87,47,10,1,0,1,1.0
87,55,22,2,1,41,40.0
87,60,63,0,1,17,16.0
87,82,79,1,0,1,1.0
87,88,11,1,2,1,1.0
87,89,22,0,1,41,40.0
87,94,17,0,0,5,4.0
88,0,22,0,2,17,16.0
88,8,75,1,2,5,4.0
88,32,4,1,0,41,40.0
88,58,21,2,1,1,1.0
88,72,5,0,2,17,16.0
88,90,63,2,1,17,16.0
88,91,0,0,0,5,4.0
89,21,21,0,1,9,8.0
89,39,11,0,2,1,1.0
89,56,39,0,2,41,40.0
89,57,0,1,0,5,4.0
89,62,63,2,1,17,16.0
89,72,5,1,0,17,16.0
89,86,17,2,0,41,40.0
90,12,17,0,1,5,4.0
90,14,39,0,2,41,40.0
90,35,22,0,2,17,16.0
90,95,0,1,0,17,16.0
91,64,0,2,0,5,4.0
92,58,5,2,0,17,16.0
92,95,0,0,2,17,16.0
92,99,5,1,0,41,40.0
93,13,58,1,1,5,4.0
93,14,0,2,1,5,4.0
93,18,20,1,0,9,8.0
93,90,0,1,0,17,16.0
94,0,0,1,0,1,1.0
94,25,0,0,1,17,16.0
94,51,2,2,2,17,16.0
94,68,63,0,2,17,16.0
94,79,4,1,2,17,16.0
94,97,63,1,1,17,16.0
95,19,29,0,2,17,16.0
95,23,19,0,2,1,1.0
95,34,18,0,0,1,1.0
95,54,63,0,0,17,16.0
95,76,22,2,0,41,40.0
95,78,63,2,2,17,16.0
95,82,17,1,0,5,4.0
95,90,17,2,1,5,4.0
96,18,1,1,0,17,16.0
96,33,37,1,0,9,8.0
96,40,63,1,2,17,16.0
96,43,22,0,2,41,40.0
96,57,5,0,2,17,16.0
96,66,63,0,1,17,16.0
96,75,18,1,2,1,1.0
96,89,63,2,1,17,16.0
97,9,19,0,0,1,1.0
97,44,39,2,2,41,40.0
97,74,0,1,2,5,4.0
97,77,22,1,1,41,40.0
97,80,18,0,0,1,1.0
97,84,5,1,1,17,16.0
97,91,22,2,0,17,16.0
97,93,9,0,0,9,8.0
98,3,12,0,1,17,16.0
98,8,20,2,2,1,1.0
98,16,54,1,0,9,8.0
98,35,19,2,0,1,1.0
98,38,9,2,2,9,8.0
98,44,18,2,2,1,1.0
98,55,63,1,1,17,16.0
98,58,22,2,2,17,16.0
98,64,0,1,2,1,1.0
98,67,21,2,1,1,1.0
98,72,22,1,0,17,16.0
98,78,39,0,1,41,40.0
98,91,39,2,2,41,40.0
99,6,22,2,2,41,40.0
99,19,0,0,0,5,4.0
99,22,17,2,0,5,4.0
99,23,63,1,1,17,16.0
99,36,3,1,1,1,1.0
99,47,63,2,0,17,16.0
99,80,63,0,2,17,16.0
99,81,0,2,0,17,16.0
99,84,4,1,0,1,1.0
99,87,0,1,1,1,1.0
99,96,46,0,1,17,16.0
