beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1312.0,241525.0,1312.0,1310.0,240925.0,1310.0
0.005,1306.0,255925.0,2585.625,1303.0,255425.0,2580.125
0.01,1300.0,257850.0,3878.5,1300.0,257850.0,3878.5
0.015,1283.0,259825.0,5180.375,1278.0,258900.0,5161.5
0.02,1283.0,260825.0,6499.5,1281.0,260325.0,6487.5
0.025,1295.0,259250.0,7776.25,1294.0,258850.0,7765.25
0.03,1293.0,258275.0,9041.25,1291.0,257875.0,9027.25
0.035,1271.0,261075.0,10408.625,1270.0,260875.0,10400.625
0.04,1102.0,265825.0,11735.0,1101.0,265800.0,11733.0
0.045,631.0,277825.0,13133.125,630.0,277725.0,13127.625
0.05,622.0,278375.0,14540.75,622.0,278375.0,14540.75
0.055,624.0,279050.0,15971.75,624.0,279050.0,15971.75
0.06,597.0,277950.0,17274.0,597.0,277950.0,17274.0
0.065,582.0,278300.0,18671.5,582.0,278300.0,18671.5
0.07,544.0,276150.0,19874.5,544.0,276150.0,19874.5
0.075,525.0,277075.0,21305.625,525.0,277075.0,21305.625
0.08,530.0,276400.0,22642.0,530.0,276400.0,22642.0
0.085,510.0,277975.0,24137.875,510.0,277975.0,24137.875
0.09,515.0,278800.0,25607.0,514.0,278700.0,25597.0
0.095,510.0,277725.0,26893.875,510.0,277725.0,26893.875
0.1,502.0,278000.0,28302.0,502.0,278000.0,28302.0
0.15,505.0,278425.0,42268.75,505.0,278425.0,42268.75
0.2,506.0,278500.0,56206.0,506.0,278500.0,56206.0
0.25,503.0,278900.0,70228.0,503.0,278900.0,70228.0
0.3,500.0,278100.0,83930.0,500.0,278100.0,83930.0
0.35,500.0,278575.0,98001.25,500.0,278575.0,98001.25
0.4,505.0,278025.0,111715.0,505.0,278025.0,111715.0
0.45,504.0,278200.0,125694.0,504.0,278200.0,125694.0
0.5,493.0,278225.0,139605.5,493.0,278225.0,139605.5
0.55,498.0,278300.0,153563.0,498.0,278300.0,153563.0
0.6,494.0,277725.0,167129.0,493.0,277525.0,167008.0
0.65,500.0,278100.0,181265.0,500.0,278100.0,181265.0
0.7,500.0,277600.0,194820.0,500.0,277600.0,194820.0
0.75,492.0,277200.0,208392.0,492.0,277200.0,208392.0
0.8,499.0,277725.0,222679.0,498.0,277625.0,222598.0
0.85,504.0,277400.0,236294.0,503.0,277200.0,236123.0
0.9,493.0,277725.0,250445.5,493.0,277725.0,250445.5
0.95,501.0,277900.0,264506.0,500.0,277700.0,264315.0
1.0,495.0,277525.0,278020.0,495.0,277525.0,278020.0
10.0,500.0,278250.0,2783000.0,500.0,278250.0,2783000.0
20.0,492.0,278175.0,5563992.0,492.0,278175.0,5563992.0
30.0,493.0,277875.0,8336743.0,493.0,277875.0,8336743.0
40.0,484.0,275600.0,11024484.0,484.0,275600.0,11024484.0
50.0,487.0,277500.0,13875487.0,487.0,277500.0,13875487.0
60.0,485.0,277375.0,16642985.0,485.0,277375.0,16642985.0
70.0,485.0,277325.0,19413235.0,485.0,277325.0,19413235.0
80.0,518.0,278650.0,22292518.0,517.0,278450.0,22276517.0
90.0,484.0,277300.0,24957484.0,483.0,276300.0,24867483.0
100.0,494.0,278175.0,27817994.0,494.0,278175.0,27817994.0
