beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1296.0,246750.0,1296.0,1296.0,246750.0,1296.0
0.005,1286.0,258325.0,2577.625,1284.0,258025.0,2574.125
0.01,1286.0,259675.0,3882.75,1285.0,259650.0,3881.5
0.015,1278.0,260975.0,5192.625,1272.0,260375.0,5177.625
0.02,1277.0,261625.0,6509.5,1274.0,261125.0,6496.5
0.025,1277.0,261350.0,7810.75,1277.0,261350.0,7810.75
0.03,1248.0,263050.0,9139.5,1247.0,262850.0,9132.5
0.035,1241.0,263350.0,10458.25,1237.0,262850.0,10436.75
0.04,1112.0,267600.0,11816.0,1111.0,267200.0,11799.0
0.045,637.0,279225.0,13202.125,637.0,279225.0,13202.125
0.05,629.0,278250.0,14541.5,628.0,278225.0,14539.25
0.055,608.0,279400.0,15975.0,608.0,279400.0,15975.0
0.06,613.0,279825.0,17402.5,613.0,279825.0,17402.5
0.065,603.0,279250.0,18754.25,603.0,279250.0,18754.25
0.07,536.0,278350.0,20020.5,535.0,278250.0,20012.5
0.075,521.0,279025.0,21447.875,521.0,279025.0,21447.875
0.08,516.0,279050.0,22840.0,516.0,279050.0,22840.0
0.085,511.0,278175.0,24155.875,511.0,278175.0,24155.875
0.09,503.0,278175.0,25538.75,503.0,278175.0,25538.75
0.095,505.0,278800.0,26991.0,505.0,278800.0,26991.0
0.1,504.0,279025.0,28406.5,504.0,279025.0,28406.5
0.15,540.0,280650.0,42637.5,539.0,280625.0,42632.75
0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.25,497.0,278975.0,70240.75,497.0,278975.0,70240.75
0.3,485.0,278700.0,84095.0,484.0,278675.0,84086.5
0.35,491.0,278425.0,97939.75,491.0,278425.0,97939.75
0.4,485.0,278425.0,111855.0,484.0,278225.0,111774.0
0.45,486.0,278525.0,125822.25,486.0,278525.0,125822.25
0.5,500.0,277975.0,139487.5,500.0,277975.0,139487.5
0.55,489.0,278625.0,153732.75,489.0,278625.0,153732.75
0.6,488.0,278375.0,167513.0,488.0,278375.0,167513.0
0.65,491.0,278950.0,181808.5,491.0,278950.0,181808.5
0.7,490.0,278275.0,195282.5,490.0,278275.0,195282.5
0.75,489.0,277625.0,208707.75,488.0,276625.0,207956.75
0.8,490.0,278350.0,223170.0,490.0,278350.0,223170.0
0.85,491.0,278300.0,237046.0,491.0,278300.0,237046.0
0.9,489.0,278150.0,250824.0,488.0,277150.0,249923.0
0.95,533.0,279100.0,265678.0,533.0,279100.0,265678.0
1.0,486.0,278675.0,279161.0,486.0,278675.0,279161.0
10.0,491.0,278125.0,2781741.0,491.0,278125.0,2781741.0
20.0,489.0,278450.0,5569489.0,487.0,278225.0,5564987.0
30.0,485.0,279450.0,8383985.0,483.0,278050.0,8341983.0
40.0,489.0,278350.0,11134489.0,489.0,278350.0,11134489.0
50.0,483.0,278350.0,13917983.0,483.0,278350.0,13917983.0
60.0,479.0,278050.0,16683479.0,478.0,277850.0,16671478.0
70.0,485.0,277775.0,19444735.0,485.0,277775.0,19444735.0
80.0,496.0,277700.0,22216496.0,496.0,277700.0,22216496.0
90.0,489.0,277650.0,24988989.0,489.0,277650.0,24988989.0
100.0,479.0,278275.0,27827979.0,479.0,278275.0,27827979.0
