beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1260.0,251275.0,1260.0,1258.0,250475.0,1258.0
0.005,1253.0,260525.0,2555.625,1252.0,260125.0,2552.625
0.01,1250.0,260250.0,3852.5,1249.0,260150.0,3850.5
0.015,1249.0,262000.0,5179.0,1245.0,261500.0,5167.5
0.02,1243.0,261400.0,6471.0,1242.0,261300.0,6468.0
0.025,1222.0,263025.0,7797.625,1219.0,262775.0,7788.375
0.03,1239.0,261625.0,9087.75,1238.0,261600.0,9086.0
0.035,1233.0,262775.0,10430.125,1232.0,262675.0,10425.625
0.04,1088.0,269250.0,11858.0,1088.0,269250.0,11858.0
0.045,637.0,279900.0,13232.5,637.0,279900.0,13232.5
0.05,620.0,279425.0,14591.25,620.0,279425.0,14591.25
0.055,618.0,280525.0,16046.875,617.0,280425.0,16040.375
0.06,593.0,280225.0,17406.5,593.0,280225.0,17406.5
0.065,583.0,279975.0,18781.375,583.0,279975.0,18781.375
0.07,540.0,278875.0,20061.25,540.0,278875.0,20061.25
0.075,520.0,279775.0,21503.125,520.0,279775.0,21503.125
0.08,511.0,279425.0,22865.0,510.0,279325.0,22856.0
0.085,514.0,279775.0,24294.875,514.0,279775.0,24294.875
0.09,498.0,279775.0,25677.75,498.0,279775.0,25677.75
0.095,563.0,280575.0,27217.625,563.0,280575.0,27217.625
0.1,508.0,278350.0,28343.0,508.0,278350.0,28343.0
0.15,495.0,279900.0,42480.0,495.0,279900.0,42480.0
0.2,500.0,279025.0,56305.0,500.0,279025.0,56305.0
0.25,492.0,279225.0,70298.25,492.0,279225.0,70298.25
0.3,493.0,279450.0,84328.0,493.0,279450.0,84328.0
0.35,488.0,279550.0,98330.5,488.0,279550.0,98330.5
0.4,482.0,279175.0,112152.0,482.0,279175.0,112152.0
0.45,484.0,279525.0,126270.25,484.0,279525.0,126270.25
0.5,482.0,278900.0,139932.0,482.0,278900.0,139932.0
0.55,487.0,278675.0,153758.25,487.0,278675.0,153758.25
0.6,540.0,281250.0,169290.0,539.0,281150.0,169229.0
0.65,493.0,279075.0,181891.75,493.0,279075.0,181891.75
0.7,485.0,279650.0,196240.0,484.0,279550.0,196169.0
0.75,492.0,279225.0,209910.75,492.0,279225.0,209910.75
0.8,493.0,279425.0,224033.0,493.0,279425.0,224033.0
0.85,488.0,279525.0,238084.25,487.0,279500.0,238062.0
0.9,492.0,279575.0,252109.5,491.0,278575.0,251208.5
0.95,480.0,279950.0,266432.5,479.0,279750.0,266241.5
1.0,484.0,279675.0,280159.0,484.0,279675.0,280159.0
10.0,480.0,278450.0,2784980.0,480.0,278450.0,2784980.0
20.0,486.0,279000.0,5580486.0,486.0,279000.0,5580486.0
30.0,479.0,278225.0,8347229.0,479.0,278225.0,8347229.0
40.0,483.0,279150.0,11166483.0,483.0,279150.0,11166483.0
50.0,483.0,279050.0,13952983.0,483.0,279050.0,13952983.0
60.0,485.0,278400.0,16704485.0,485.0,278400.0,16704485.0
70.0,488.0,278750.0,19512988.0,487.0,278650.0,19505987.0
80.0,485.0,279700.0,22376485.0,485.0,279700.0,22376485.0
90.0,487.0,279375.0,25144237.0,487.0,279375.0,25144237.0
100.0,486.0,278450.0,27845486.0,486.0,278450.0,27845486.0
