beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,922.0,237088.0,922.0,0.0,0.0,0.0,837.0,181288.0,837.0
1e-05,922.0,239888.0,924.39888,0.0,0.0,0.0,837.0,181288.0,838.81288
2e-05,922.0,239488.0,926.78976,0.0,0.0,0.0,837.0,181288.0,840.62576
4e-05,922.0,242888.0,931.71552,0.0,0.0,0.0,837.0,181288.0,844.25152
8e-05,922.0,244288.0,941.54304,0.0,0.0,0.0,837.0,181288.0,851.50304
0.0001,922.0,241488.0,946.1488,0.0,0.0,0.0,837.0,181288.0,855.1288
0.0002,921.0,243088.0,969.6176,0.0,0.0,0.0,837.0,181288.0,873.2576
0.0004,921.0,246288.0,1019.5152,0.0,0.0,0.0,837.0,181288.0,909.5152
0.0008,921.0,247288.0,1118.8304,0.0,0.0,0.0,831.0,213188.0,1001.5504
0.001,922.0,245288.0,1167.288,0.0,0.0,0.0,829.0,214688.0,1043.688
0.002,918.0,250288.0,1418.576,0.0,0.0,0.0,814.0,212988.0,1239.976
0.004,912.0,253086.0,1924.344,0.0,0.0,0.0,813.0,215988.0,1676.952
0.008,899.0,255585.0,2943.68,0.0,0.0,0.0,618.0,239618.0,2534.944
0.01,897.0,255783.0,3454.83,0.0,0.0,0.0,618.0,239618.0,3014.18
0.02,871.0,257762.0,6026.24,0.0,0.0,0.0,618.0,239618.0,5410.36
0.04,799.0,260694.0,11226.76,0.0,0.0,0.0,618.0,239618.0,10202.72
0.08,700.0,263730.0,21798.4,0.0,0.0,0.0,618.0,239618.0,19787.44
0.1,704.0,263650.0,27069.0,0.0,0.0,0.0,618.0,239618.0,24579.8
0.2,692.0,264034.0,53498.8,0.0,0.0,0.0,618.0,239618.0,48541.6
0.4,697.0,264016.0,106303.4,0.0,0.0,0.0,618.0,239618.0,96465.2
1.0,694.0,264162.0,264856.0,0.0,0.0,0.0,618.0,239618.0,240236.0
10.0,687.0,264039.0,2641077.0,0.0,0.0,0.0,618.0,239618.0,2396798.0
