beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,858.0,215012.0,858.0,0.0,0.0,0.0,798.0,195712.0,798.0
1e-05,858.0,218502.0,860.18502,0.0,0.0,0.0,792.0,195912.0,793.95912
2e-05,858.0,217012.0,862.34024,0.0,0.0,0.0,791.0,195912.0,794.91824
4e-05,859.0,220912.0,867.83648,0.0,0.0,0.0,794.0,196612.0,801.86448
8e-05,858.0,217512.0,875.40096,0.0,0.0,0.0,789.0,197111.0,804.76888
0.0001,859.0,221612.0,881.1612,0.0,0.0,0.0,796.0,199212.0,815.9212
0.0002,859.0,222212.0,903.4424,0.0,0.0,0.0,791.0,197812.0,830.5624
0.0004,859.0,224812.0,948.9248,0.0,0.0,0.0,788.0,198812.0,867.5248
0.0008,855.0,231812.0,1040.4496,0.0,0.0,0.0,777.0,203012.0,939.4096
0.001,855.0,232912.0,1087.912,0.0,0.0,0.0,779.0,205012.0,984.012
0.002,853.0,235511.0,1324.022,0.0,0.0,0.0,777.0,203312.0,1183.624
0.004,852.0,236412.0,1797.648,0.0,0.0,0.0,775.0,208912.0,1610.648
0.008,843.0,239311.0,2757.488,0.0,0.0,0.0,757.0,206212.0,2406.696
0.01,838.0,240008.0,3238.08,0.0,0.0,0.0,762.0,207612.0,2838.12
0.02,810.0,242283.0,5655.66,0.0,0.0,0.0,584.0,223034.0,5044.68
0.04,787.0,243558.0,10529.32,0.0,0.0,0.0,584.0,223034.0,9505.36
0.08,726.0,245590.0,20373.2,0.0,0.0,0.0,584.0,223034.0,18426.72
0.1,725.0,245903.0,25315.3,0.0,0.0,0.0,584.0,223034.0,22887.4
0.2,713.0,246077.0,49928.4,0.0,0.0,0.0,584.0,223034.0,45190.8
0.4,719.0,246292.0,99235.8,0.0,0.0,0.0,584.0,223034.0,89797.6
1.0,718.0,246293.0,247011.0,0.0,0.0,0.0,584.0,223034.0,223618.0
10.0,717.0,246191.0,2462627.0,0.0,0.0,0.0,584.0,223034.0,2230924.0
