beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,864.0,227468.0,864.0,0.0,0.0,0.0,792.0,200368.0,792.0
1e-05,864.0,228868.0,866.28868,0.0,0.0,0.0,793.0,200968.0,795.00968
2e-05,863.0,229468.0,867.58936,0.0,0.0,0.0,797.0,204567.0,801.09134
4e-05,864.0,230468.0,873.21872,0.0,0.0,0.0,791.0,201768.0,799.07072
8e-05,864.0,230668.0,882.45344,0.0,0.0,0.0,786.0,201768.0,802.14144
0.0001,864.0,229968.0,886.9968,0.0,0.0,0.0,786.0,202767.0,806.2767
0.0002,863.0,232268.0,909.4536,0.0,0.0,0.0,785.0,201566.0,825.3132
0.0004,864.0,234368.0,957.7472,0.0,0.0,0.0,792.0,209568.0,875.8272
0.0008,864.0,234868.0,1051.8944,0.0,0.0,0.0,780.0,204368.0,943.4944
0.001,863.0,237768.0,1100.768,0.0,0.0,0.0,785.0,207268.0,992.268
0.002,860.0,241068.0,1342.136,0.0,0.0,0.0,772.0,207668.0,1187.336
0.004,855.0,243468.0,1828.872,0.0,0.0,0.0,779.0,213167.0,1631.668
0.008,844.0,245565.0,2808.52,0.0,0.0,0.0,646.0,230767.0,2492.136
0.01,848.0,244467.0,3292.67,0.0,0.0,0.0,646.0,230767.0,2953.67
0.02,823.0,247249.0,5767.98,0.0,0.0,0.0,646.0,230767.0,5261.34
0.04,771.0,249804.0,10763.16,0.0,0.0,0.0,646.0,230767.0,9876.68
0.08,707.0,251589.0,20834.12,0.0,0.0,0.0,646.0,230767.0,19107.36
0.1,707.0,251863.0,25893.3,0.0,0.0,0.0,646.0,230767.0,23722.7
0.2,706.0,251873.0,51080.6,0.0,0.0,0.0,646.0,230767.0,46799.4
0.4,703.0,251875.0,101453.0,0.0,0.0,0.0,646.0,230767.0,92952.8
1.0,699.0,251875.0,252574.0,0.0,0.0,0.0,646.0,230767.0,231413.0
10.0,705.0,252150.0,2522205.0,0.0,0.0,0.0,646.0,230767.0,2308316.0
