beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,841.0,218893.0,841.0,0.0,0.0,0.0,774.0,193693.0,774.0
1e-05,839.0,219193.0,841.19193,0.0,0.0,0.0,773.0,194683.0,774.94683
2e-05,840.0,218893.0,844.37786,0.0,0.0,0.0,778.0,196693.0,781.93386
4e-05,839.0,217893.0,847.71572,0.0,0.0,0.0,778.0,195793.0,785.83172
8e-05,841.0,220693.0,858.65544,0.0,0.0,0.0,771.0,196293.0,786.70344
0.0001,839.0,218993.0,860.8993,0.0,0.0,0.0,782.0,198793.0,801.8793
0.0002,841.0,223393.0,885.6786,0.0,0.0,0.0,769.0,196793.0,808.3586
0.0004,841.0,225993.0,931.3972,0.0,0.0,0.0,770.0,199592.0,849.8368
0.0008,838.0,231393.0,1023.1144,0.0,0.0,0.0,761.0,200892.0,921.7136
0.001,838.0,231993.0,1069.993,0.0,0.0,0.0,765.0,205793.0,970.793
0.002,832.0,236991.0,1305.982,0.0,0.0,0.0,758.0,205093.0,1168.186
0.004,829.0,238592.0,1783.368,0.0,0.0,0.0,758.0,205193.0,1578.772
0.008,816.0,241290.0,2746.32,0.0,0.0,0.0,735.0,208492.0,2402.936
0.01,818.0,241089.0,3228.89,0.0,0.0,0.0,748.0,208293.0,2830.93
0.02,791.0,243073.0,5652.46,0.0,0.0,0.0,609.0,221382.0,5036.64
0.04,751.0,244502.0,10531.08,0.0,0.0,0.0,609.0,221382.0,9464.28
0.08,703.0,246080.0,20389.4,0.0,0.0,0.0,609.0,221382.0,18319.56
0.1,704.0,246184.0,25322.4,0.0,0.0,0.0,609.0,221382.0,22747.2
0.2,699.0,246403.0,49979.6,0.0,0.0,0.0,609.0,221382.0,44885.4
0.4,693.0,246580.0,99325.0,0.0,0.0,0.0,609.0,221382.0,89161.8
1.0,695.0,246668.0,247363.0,0.0,0.0,0.0,566.0,222039.0,222605.0
10.0,692.0,246809.0,2468782.0,0.0,0.0,0.0,609.0,221382.0,2214429.0
