beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,850.0,217119.0,850.0,0.0,0.0,0.0,784.0,194719.0,784.0
1e-05,851.0,224019.0,853.24019,0.0,0.0,0.0,786.0,199719.0,787.99719
2e-05,850.0,221919.0,854.43838,0.0,0.0,0.0,778.0,197519.0,781.95038
4e-05,850.0,222319.0,858.89276,0.0,0.0,0.0,775.0,195519.0,782.82076
8e-05,851.0,222619.0,868.80952,0.0,0.0,0.0,779.0,198419.0,794.87352
0.0001,852.0,223419.0,874.3419,0.0,0.0,0.0,789.0,202019.0,809.2019
0.0002,852.0,222719.0,896.5438,0.0,0.0,0.0,787.0,200318.0,827.0636
0.0004,850.0,230719.0,942.2876,0.0,0.0,0.0,774.0,206219.0,856.4876
0.0008,850.0,231919.0,1035.5352,0.0,0.0,0.0,775.0,205719.0,939.5752
0.001,849.0,232919.0,1081.919,0.0,0.0,0.0,776.0,206519.0,982.519
0.002,845.0,237319.0,1319.638,0.0,0.0,0.0,765.0,207319.0,1179.638
0.004,836.0,241217.0,1800.868,0.0,0.0,0.0,755.0,207018.0,1583.072
0.008,832.0,242118.0,2768.944,0.0,0.0,0.0,756.0,210119.0,2436.952
0.01,830.0,242606.0,3256.06,0.0,0.0,0.0,755.0,212419.0,2879.19
0.02,814.0,243482.0,5683.64,0.0,0.0,0.0,603.0,227473.0,5152.46
0.04,779.0,245155.0,10585.2,0.0,0.0,0.0,603.0,227473.0,9701.92
0.08,699.0,247622.0,20508.76,0.0,0.0,0.0,603.0,227473.0,18800.84
0.1,687.0,248007.0,25487.7,0.0,0.0,0.0,603.0,227473.0,23350.3
0.2,692.0,248215.0,50335.0,0.0,0.0,0.0,603.0,227473.0,46097.6
0.4,691.0,248258.0,99994.2,0.0,0.0,0.0,603.0,227473.0,91592.2
1.0,681.0,248402.0,249083.0,0.0,0.0,0.0,603.0,227473.0,228076.0
10.0,692.0,248310.0,2483792.0,0.0,0.0,0.0,603.0,227473.0,2275333.0
