beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,899.0,227050.0,899.0,0.0,0.0,0.0,824.0,202550.0,824.0
1e-05,899.0,231950.0,901.3195,0.0,0.0,0.0,824.0,208249.0,826.08249
2e-05,900.0,228250.0,904.565,0.0,0.0,0.0,823.0,203450.0,827.069
4e-05,899.0,229450.0,908.178,0.0,0.0,0.0,817.0,205050.0,825.202
8e-05,899.0,230450.0,917.436,0.0,0.0,0.0,815.0,203249.0,831.25992
0.0001,900.0,228250.0,922.825,0.0,0.0,0.0,820.0,201750.0,840.175
0.0002,900.0,230650.0,946.13,0.0,0.0,0.0,824.0,206149.0,865.2298
0.0004,897.0,239450.0,992.78,0.0,0.0,0.0,812.0,207940.0,895.176
0.0008,896.0,241650.0,1089.32,0.0,0.0,0.0,813.0,210450.0,981.36
0.001,897.0,240850.0,1137.85,0.0,0.0,0.0,804.0,208249.0,1012.249
0.002,895.0,242150.0,1379.3,0.0,0.0,0.0,809.0,210750.0,1230.5
0.004,884.0,247550.0,1874.2,0.0,0.0,0.0,792.0,211050.0,1636.2
0.008,870.0,250145.0,2871.16,0.0,0.0,0.0,779.0,214450.0,2494.6
0.01,875.0,249635.0,3371.35,0.0,0.0,0.0,616.0,232486.0,2940.86
0.02,849.0,251507.0,5879.14,0.0,0.0,0.0,616.0,232486.0,5265.72
0.04,804.0,253964.0,10962.56,0.0,0.0,0.0,616.0,232486.0,9915.44
0.08,740.0,255924.0,21213.92,0.0,0.0,0.0,616.0,232486.0,19214.88
0.1,719.0,256413.0,26360.3,0.0,0.0,0.0,616.0,232486.0,23864.6
0.2,703.0,256696.0,52042.2,0.0,0.0,0.0,616.0,232486.0,47113.2
0.4,712.0,256429.0,103283.6,0.0,0.0,0.0,616.0,232486.0,93610.4
1.0,708.0,256599.0,257307.0,0.0,0.0,0.0,616.0,232486.0,233102.0
10.0,711.0,256611.0,2566821.0,0.0,0.0,0.0,616.0,232486.0,2325476.0
