beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,744.0,164376.0,744.0,0.0,0.0,0.0,669.0,160921.0,669.0
1e-05,744.0,168771.0,745.68771,0.0,0.0,0.0,659.0,121976.0,660.21976
2e-05,745.0,169374.0,748.38748,0.0,0.0,0.0,663.0,132176.0,665.64352
4e-05,745.0,168974.0,751.75896,0.0,0.0,0.0,661.0,131975.0,666.279
8e-05,744.0,169173.0,757.53384,0.0,0.0,0.0,660.0,163707.0,673.09656
0.0001,744.0,179573.0,761.9573,0.0,0.0,0.0,666.0,136176.0,679.6176
0.0002,746.0,177776.0,781.5552,0.0,0.0,0.0,659.0,133576.0,685.7152
0.0004,746.0,177473.0,816.9892,0.0,0.0,0.0,667.0,137575.0,722.03
0.0008,745.0,181675.0,890.34,0.0,0.0,0.0,636.0,175896.0,776.7168
0.001,742.0,183375.0,925.375,0.0,0.0,0.0,634.0,175304.0,809.304
0.002,735.0,189369.0,1113.738,0.0,0.0,0.0,613.0,183658.0,980.316
0.004,722.0,195447.0,1503.788,0.0,0.0,0.0,600.0,185349.0,1341.396
0.008,597.0,215200.0,2318.6,0.0,0.0,0.0,525.0,196713.0,2098.704
0.01,527.0,223824.0,2765.24,0.0,0.0,0.0,485.0,200074.0,2485.74
0.02,471.0,227679.0,5024.58,0.0,0.0,0.0,452.0,202947.0,4510.94
0.04,464.0,228468.0,9602.72,0.0,0.0,0.0,382.0,207549.0,8683.96
0.08,457.0,228870.0,18766.6,0.0,0.0,0.0,373.0,206631.0,16903.48
0.1,458.0,229037.0,23361.7,0.0,0.0,0.0,377.0,206225.0,20999.5
0.2,456.0,228858.0,46227.6,0.0,0.0,0.0,376.0,207243.0,41824.6
0.4,451.0,229237.0,92145.8,0.0,0.0,0.0,365.0,205519.0,82572.6
1.0,458.0,228849.0,229307.0,0.0,0.0,0.0,371.0,206341.0,206712.0
10.0,455.0,228949.0,2289945.0,0.0,0.0,0.0,372.0,205433.0,2054702.0
