beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,796.0,170688.0,796.0,0.0,0.0,0.0,703.0,131288.0,703.0
1e-05,798.0,173587.0,799.73587,0.0,0.0,0.0,703.0,132788.0,704.32788
2e-05,798.0,173687.0,801.47374,0.0,0.0,0.0,704.0,133088.0,706.66176
4e-05,797.0,174486.0,803.97944,0.0,0.0,0.0,705.0,132488.0,710.29952
8e-05,797.0,174985.0,810.9988,0.0,0.0,0.0,707.0,133386.0,717.67088
0.0001,798.0,172388.0,815.2388,0.0,0.0,0.0,707.0,133088.0,720.3088
0.0002,798.0,180087.0,834.0174,0.0,0.0,0.0,698.0,132187.0,724.4374
0.0004,797.0,180988.0,869.3952,0.0,0.0,0.0,703.0,136788.0,757.7152
0.0008,798.0,181788.0,943.4304,0.0,0.0,0.0,709.0,134988.0,816.9904
0.001,798.0,182987.0,980.987,0.0,0.0,0.0,676.0,174775.0,850.775
0.002,790.0,189984.0,1169.968,0.0,0.0,0.0,641.0,180771.0,1002.542
0.004,776.0,196075.0,1560.3,0.0,0.0,0.0,633.0,185255.0,1374.02
0.008,623.0,219514.0,2379.112,0.0,0.0,0.0,540.0,198046.0,2124.368
0.01,560.0,225902.0,2819.02,0.0,0.0,0.0,498.0,202539.0,2523.39
0.02,506.0,230890.0,5123.8,0.0,0.0,0.0,392.0,210966.0,4611.32
0.04,488.0,232074.0,9770.96,0.0,0.0,0.0,392.0,210966.0,8830.64
0.08,486.0,231875.0,19036.0,0.0,0.0,0.0,392.0,210966.0,17269.28
0.1,483.0,232088.0,23691.8,0.0,0.0,0.0,392.0,210966.0,21488.6
0.2,484.0,231885.0,46861.0,0.0,0.0,0.0,392.0,210966.0,42585.2
0.4,483.0,232002.0,93283.8,0.0,0.0,0.0,392.0,210966.0,84778.4
1.0,478.0,232179.0,232657.0,0.0,0.0,0.0,392.0,210966.0,211358.0
10.0,483.0,232476.0,2325243.0,0.0,0.0,0.0,392.0,210966.0,2110052.0
