beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,747.0,168093.0,747.0,0.0,0.0,0.0,663.0,163325.0,663.0
1e-05,747.0,170392.0,748.70392,0.0,0.0,0.0,665.0,131493.0,666.31493
2e-05,747.0,169792.0,750.39584,0.0,0.0,0.0,660.0,120993.0,662.41986
4e-05,748.0,169391.0,754.77564,0.0,0.0,0.0,665.0,131793.0,670.27172
8e-05,747.0,173090.0,760.8472,0.0,0.0,0.0,665.0,135492.0,675.83936
0.0001,748.0,169293.0,764.9293,0.0,0.0,0.0,664.0,130793.0,677.0793
0.0002,750.0,173493.0,784.6986,0.0,0.0,0.0,661.0,132293.0,687.4586
0.0004,749.0,173892.0,818.5568,0.0,0.0,0.0,658.0,131192.0,710.4768
0.0008,747.0,179593.0,890.6744,0.0,0.0,0.0,670.0,135493.0,778.3944
0.001,746.0,180992.0,926.992,0.0,0.0,0.0,626.0,175958.0,801.958
0.002,738.0,187588.0,1113.176,0.0,0.0,0.0,614.0,179366.0,972.732
0.004,719.0,194151.0,1495.604,0.0,0.0,0.0,592.0,186842.0,1339.368
0.008,602.0,211613.0,2294.904,0.0,0.0,0.0,540.0,192046.0,2076.368
0.01,563.0,216311.0,2726.11,0.0,0.0,0.0,463.0,200667.0,2469.67
0.02,492.0,221975.0,4931.5,0.0,0.0,0.0,398.0,202361.0,4445.22
0.04,477.0,222557.0,9379.28,0.0,0.0,0.0,394.0,202453.0,8492.12
0.08,478.0,222737.0,18296.96,0.0,0.0,0.0,394.0,201331.0,16500.48
0.1,476.0,222359.0,22711.9,0.0,0.0,0.0,386.0,202048.0,20590.8
0.2,480.0,222754.0,45030.8,0.0,0.0,0.0,394.0,201439.0,40681.8
0.4,476.0,222556.0,89498.4,0.0,0.0,0.0,389.0,201147.0,80847.8
1.0,471.0,222563.0,223034.0,0.0,0.0,0.0,385.0,202343.0,202728.0
10.0,478.0,222845.0,2228928.0,0.0,0.0,0.0,389.0,200339.0,2003779.0
