arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
1491.0,1598.0,337500.0,428800.0,298.0,298000.0,3484.0,3864.0,384175.0,494700.0,1934.0,3869.0,242800.0,493800.0,7879.0
